"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Indoor/Outdoor","Product Type","Blade Span (Diameter) (in.)","Ceiling Fan Efficiency (CFM/W)","Fan Power Consumption-Low Speed (W)","Fan Power Consumption-High Speed (W)","Fan Power Consumption-Standby (W)","Ceiling Fan Features","Ceiling Fan Components Warranty (Years)","Shipped with ENERGY STAR Lamp(s)","ENERGY STAR Lamp ESUID","Alternate ENERGY STAR Lamps ESUIDs","ENERGY STAR Lamp Partner","Lamp Model Number","Light Source Technology","Total Light Output (lumens)","Total Lighting Input Power (Watts)","Lighting Efficiency – Measured outside the Fixture (lm/W)","Lighting Efficiency – Measured at the Source (lm/W)","Power Factor of Light Kit","Light Color Appearance (CCT)","Light Color Quality (CRI)","Light Source Rated Life (Hours)","Light Sources Per Light Kit","Light Source Connection/Base Type","Light Kit Dimmability","Special Lighting Features (Dimming, Motion Sensing, etc.)","Ceiling Fan Light Kit Warranty (yrs)","Connected Functionality","Connects Using","Notes","Date Available on Market","Date Certified","Markets","CB Model Identifier","Meets ENERGY STAR Most Efficient 2025 Criteria"
"3531169","Visual Comfort & Co.","Monte Carlo","Maverick Coastal 60","3MGMR60***-V2",",,(each * to represent a letter, a number or blank)","014817648577;014817648584","Indoor Ceiling Fan","Standard Fan Only","60","341","2.8","26.7","1","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","06/15/2024","05/29/2024","United States, Canada","ES_1113136_3MGMR60***-V2 _052320240609202_5993844","Yes"
"2330381","Visual Comfort & Co.","Monte Carlo","Maverick II","3MAVR52*****","","14817586282;14817586299;14817586305;14817586312;14817586329;14817586336;14817607024","Indoor Ceiling Fan","Standard Fan Only","52","208.1","2.2","27.1","1.1","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","12/31/2018","11/29/2018","United States, Canada","ES_1113136_3MAVR52*****_11292018095553_5353206","No"
"2332414","Visual Comfort & Co.","Monte Carlo","Maverick LED","3MAVR52**D","","14817590081;14817590098;14817590104;14817590111;14817590128;14817590135","Indoor Ceiling Fan","Standard Fan with Light Kit","52","229","2.4","30.1","1.2","None","3","No",,"","Osram Opto Semiconductors","","","1,310","18",,,"0.98","3000K","93","60,000","","","Yes","","","No","","","01/14/2019","01/17/2019","United States, Canada","ES_1113136_3MAVR52**D_01302019072234_2954961","No"
"2332409","Visual Comfort & Co.","Monte Carlo","Maverick LED","3MAVR60**D","","14817590142;14817590159;14817590166;14817590173;14817590180;14817590197","Indoor Ceiling Fan","Standard Fan with Light Kit","60","269","4.4","33.7","1.2","None","3","No",,"","Osram Opto Semiconductors","","","1,310","18",,,"0.98","3000K","93","60,000","","","Yes","","","No","","","01/14/2019","01/17/2019","United States, Canada","ES_1113136_3MAVR60**D_01222019022012_3612682","No"
"2332410","Visual Comfort & Co.","Monte Carlo","Maverick LED","3MAVR70**D","","14817590203;14817590210;14817590227;14817590234;14817590241;14817590258","Indoor Ceiling Fan","Standard Fan with Light Kit","70","337","5.1","22.1","1.3","None","3","No",,"","Osram Opto Semiconductors","","","1,310","18",,,"0.98","3000K","93","60,000","","","Yes","","","No","","","01/14/2019","01/17/2019","United States, Canada","ES_1113136_3MAVR70**D_01222019022036_3636688","Yes"
"2330377","Visual Comfort & Co.","Monte Carlo","Maverick Max","3MAVR70XX","","14817590203;14817590210;14817590227;14817590234;14817590241;14817590258","Indoor Ceiling Fan","Standard Fan Only","70","250.1","4.8","29.8","1","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","12/31/2018","11/29/2018","United States, Canada","ES_1113136_3MAVR70XX_05182016070548_5148841","No"
"4005659","Visual Comfort & Co.","Monte Carlo","Maverick Smart 44","3MAVSM44******",",,(each * to represent a letter, a number or blank)","014817658231;014817658248;014817658255;014817658262;014817658279","Indoor Ceiling Fan","Standard Fan Only","44","221","3.8","16.1","1.3","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/15/2025","03/24/2025","United States, Canada","ES_1113136_3MAVSM44******_032420250701672_4403960","No"
"4005798","Visual Comfort & Co.","Monte Carlo","Maverick Smart 44 LED","3MAVSM44******D",",,(each * to represent a letter, a number or blank)","014817658316;014817658323;014817658330","Indoor Ceiling Fan","Standard Fan with Light Kit","44","211","4.2","19.8","1.3","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/15/2025","03/26/2025","United States, Canada","ES_1113136_3MAVSM44******D_031820250225497_7128523","No"
"4016371","Visual Comfort & Co.","Monte Carlo","Maverick Smart 52","3MAVSM52******",",,(each * to represent a letter, a number or blank)","","Indoor Ceiling Fan","Standard Fan Only","52","178","3.2","33.7","1.6","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/31/2025","04/29/2025","United States, Canada","ES_1113136_3MAVSM52******_033020250944748_9212275","No"
"4005931","Visual Comfort & Co.","Monte Carlo","Maverick Smart 52 LED","3MAVSM52******D",",,(each * to represent a letter, a number or blank)","014817658347;014817658354;014817658361","Indoor Ceiling Fan","Standard Fan with Light Kit","52","181","3.2","30","1.3","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/15/2025","03/26/2025","United States, Canada","ES_1113136_3MAVSM52******D_032820250135205_8048220","No"
"4016342","Visual Comfort & Co.","Monte Carlo","Maverick Smart 60","3MAVSM60******",",,(each * to represent a letter, a number or blank)","","Indoor Ceiling Fan","Standard Fan Only","60","181","3.3","32.4","1.6","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/31/2025","04/28/2025","United States, Canada","ES_1113136_3MAVSM60******_033020251003334_8220847","No"
"4005788","Visual Comfort & Co.","Monte Carlo","Maverick Smart 60 LED","3MAVSM60******D",",,(each * to represent a letter, a number or blank)","014817658378;014817658385;014817658392","Indoor Ceiling Fan","Standard Fan with Light Kit","60","196","3.4","29.8","1.3","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/15/2025","03/26/2025","United States, Canada","ES_1113136_3MAVSM60******D_032620250309456_3068495","No"
"4016335","Visual Comfort & Co.","Monte Carlo","Maverick Smart 70","3MAVSM70******",",,(each * to represent a letter, a number or blank)","014817658286;014817658293;014817658309","Indoor Ceiling Fan","Standard Fan Only","70","209","4.7","36.4","1.3","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/15/2025","04/28/2025","United States, Canada","ES_1113136_3MAVSM70******_042820250714157_8073780","No"
"4015651","Visual Comfort & Co.","Monte Carlo","Maverick Smart 70 LED","3MAVSM70******D",",,(each * to represent a letter, a number or blank)","014817658408;014817658415;014817658422","Indoor Ceiling Fan","Standard Fan with Light Kit","70","205","5.1","36.4","1.3","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/15/2025","04/15/2025","United States, Canada","ES_1113136_3MAVSM70******D_041520250710251_9586685","No"
"4015792","Visual Comfort & Co.","Monte Carlo","Minimalist 56 LED","3MNLR56***",",,(each * to represent a letter, a number or blank)","","Indoor Ceiling Fan","Standard Fan with Light Kit","56","231","2.8","28.3","1.2","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/31/2025","04/16/2025","United States, Canada","ES_1113136_3MNLR56***_041620250722173_9312596","No"
"4015791","Visual Comfort & Co.","Monte Carlo","Minimalist 56 LED","3MNLR56***D-V1",",,(each * to represent a letter, a number or blank)","","Indoor Ceiling Fan","Standard Fan with Light Kit","56","231","2.8","28.3","1.2","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/31/2025","04/16/2025","United States, Canada","ES_1113136_3MNLR56***D-V1_041620250723818_4306660","No"
"4015804","Visual Comfort & Co.","Monte Carlo","Minimalist 72 LED","3MNLR72***",",,(each * to represent a letter, a number or blank)","","Indoor Ceiling Fan","Standard Fan with Light Kit","72","278","3.4","32.2","1.2","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/31/2025","04/16/2025","United States, Canada","ES_1113136_3MNLR72***_031820250243400_5272113","No"
"4015803","Visual Comfort & Co.","Monte Carlo","Minimalist 72 LED","3MNLR72***D-V1",",,(each * to represent a letter, a number or blank)","","Indoor Ceiling Fan","Standard Fan with Light Kit","72","278","3.4","32.2","1.2","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/31/2025","04/16/2025","United States, Canada","ES_1113136_3MNLR72***D-V1_041620250804988_3300284","No"
"2404583","Visual Comfort & Co.","Monte Carlo","Rozzen 44 Hugger","3RZHR44***",",,*** is optional to represent any letter or digits for different color and marketing purpose","014817628715;014817628722;014817628739;014817628746;14817628715;14817628722;14817628739;14817628746","Indoor Ceiling Fan","Standard Fan with Light Kit","44","172","2.5","23.8","1.1","None","3","No",,"","FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD","","","1,440","20",,,"0.97","3000K","92","54,000","","","Yes","","","No","","","03/15/2023","11/14/2022","United States, Canada","ES_1113136_3RZHR44***_11112022173183_3699077","No"
"2404582","Visual Comfort & Co.","Monte Carlo","Rozzen 44 Hugger","3RZHR44XXX","","14817628715;14817628722;14817628739;14817628746","Indoor Ceiling Fan","Standard Fan with Light Kit","44","172","2.5","23.8","1.1","None","3","No",,"","FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD","","","1,440","20",,,"0.97","3000K","92","54,000","","","Yes","","","No","","","03/15/2023","11/14/2022","United States, Canada","ES_1113136_3RZHR44XXX_111620220341855_1305168","No"
"2404622","Visual Comfort & Co.","Monte Carlo","Rozzen 52 Hugger","3RZHR52***",",,*** is optional to represent any letter or digits for different color and marketing purpose","014817628753;014817628760;014817628777;014817628784;14817628753;14817628760;14817628777;14817628784","Indoor Ceiling Fan","Standard Fan with Light Kit","52","211","2.5","22.9","1.3","None","3","No",,"","FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD","","","1,440","20",,,"0.97","3000K","92","54,000","","","Yes","","","No","","","03/15/2023","11/14/2022","United States, Canada","ES_1113136_3RZHR52***_111120221709112_8336136","No"
"2404621","Visual Comfort & Co.","Monte Carlo","Rozzen 52 Hugger","3RZHR52XXX","","14817628753;14817628760;14817628777;14817628784","Indoor Ceiling Fan","Standard Fan with Light Kit","52","211","2.5","22.9","1.3","None","3","No",,"","FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD","","","1,440","20",,,"0.97","3000K","92","54,000","","","Yes","","","No","","","03/15/2023","11/14/2022","United States, Canada","ES_1113136_3RZHR52XXX_11172022030746_9874810","No"
"2398745","Visual Comfort & Co.","Monte Carlo","Ruhlmann Smart 52"" LED","3RULSM52***D",",,*** stands for different colors, where each * can be a letter or a number, or blank","014817624137;014817624144;014817624151;014817624168;14817624137;14817624144;14817624151;14817624168","Indoor Ceiling Fan","Standard Fan with Light Kit","52","202","3.5","21.9","1.6","None","3","No",,"","Shenzhen Tongyifang Optoelectronic Technology Co., LTD, FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD","","","1,429","21",,,"0.84","2700K,4000/4100K,3000K","93","54,000","","","Yes","","","No","","","09/30/2022","07/14/2022","United States, Canada","ES_1113136_3RULSM52***D_062820220821809_5412386","No"
"2398746","Visual Comfort & Co.","Monte Carlo","Ruhlmann Smart 52"" LED","3RULSM52XXXD","","14817624137;14817624144;14817624151;14817624168","Indoor Ceiling Fan","Standard Fan with Light Kit","52","202","3.5","21.9","1.6","None","3","No",,"","Shenzhen Tongyifang Optoelectronic Technology Co., LTD, FUJIAN LIGHTNING OPTOELECTRONIC Co., LTD","","","1,429","21",,,"0.84","2700K,4000/4100K,3000K","93","54,000","","","Yes","","","No","","","09/30/2022","07/14/2022","United States, Canada","ES_1113136_3RULSM52XXXD_071920221527751_5476794","No"
"4016202","Visual Comfort & Co.","Monte Carlo","Stockton 60 LED","3STR60***",",,(each * to represent a letter, a number or blank)","","Indoor Ceiling Fan","Standard Fan with Light Kit","60","271","3.1","32.2","0.9","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/01/2025","04/22/2025","United States, Canada","ES_1113136_3STR60***_042220250222250_4507726","No"
"2332402","Visual Comfort & Co.","Monte Carlo","Vision 72","5VMR72***D",",,*=A-Z, 0-9 or blank","14817590326;14817590333;14817590340","Indoor Ceiling Fan","Standard Fan with Light Kit","72","353","3.8","33.1","0.8","None","3","No",,"","FUJIAN LIGHTNING OPTOELECTRONIC CO.,LTD","","","1,600","20",,,"0.96","3000K","92","25,000","","","Yes","","","No","","","03/04/2019","01/06/2019","United States, Canada","ES_1113136_5VMR72***D_01302019024500_6300866","Yes"
"4015795","Visual Comfort & Co.","Visual Comfort & Co","Adler 52","3ADR52******",",,(each * to represent a letter, a number or blank)","014817628524;014817628531;014817628548;014817628555;014817628562","Indoor Ceiling Fan","Standard Fan Only","52","156","2.2","28.6","1.1","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","06/01/2023","04/16/2025","United States, Canada","ES_1113136_3ADR52******_041620250737808_7550517","No"
"4016000","Visual Comfort & Co.","Visual Comfort & Co","Adler 60","3ADR60******",",,(each * to represent a letter, a number or blank)","","Indoor Ceiling Fan","Standard Fan Only","60","200","3.1","29.5","1.1","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/31/2025","04/22/2025","United States, Canada","ES_1113136_3ADR60******_031820250828277_9261877","No"
"4015896","Visual Comfort & Co.","Visual Comfort & Co","ALMA SMART 52","3ALMSM52***",",,(each * to represent a letter, a number or blank)","014817627985;014817627992;014817628005;014817628012;014817672978","Indoor Ceiling Fan","Standard Fan Only","52","232","3","24.4","1.6","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/01/2025","04/18/2025","United States, Canada","ES_1113136_3ALMSM52***_041820250759716_8305793","No"
"4015800","Visual Comfort & Co.","Visual Comfort & Co","Aspen 56","5ASPR56***",",,(each * to represent a letter, a number or blank)","014817606515;014817606522;014817606539;014817611786;014817611793;014817611809","Indoor Ceiling Fan","Standard Fan Only","56","215","5.2","41.4","1.7","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/01/2025","04/16/2025","United States, Canada","ES_1113136_4LNCR56***_032020250155364_4650998","No"
"4015652","Visual Comfort & Co.","Visual Comfort & Co","Aspen 70","5ASPR70***",",,(each * to represent a letter, a number or blank)","014817611816;014817611823;014817611830;014817611847;014817611854","Indoor Ceiling Fan","Standard Fan Only","70","211","3.3","37.4","0.9","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/01/2025","04/15/2025","United States, Canada","ES_1113136_5ASPR70***_032020250342894_9598692","No"
"4016403","Visual Comfort & Co.","Visual Comfort & Co","ASPEN 84","5ASPR84","","","Indoor Ceiling Fan","Standard Fan Only","84","358","8.5","25.3","1.6","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/01/2025","04/09/2025","United States, Canada","ES_1113136_5ASPR84_040920250901840_8769786","No"
"4016402","Visual Comfort & Co.","Visual Comfort & Co","ASPEN 84","5ASPR84*",",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank","","Indoor Ceiling Fan","Standard Fan Only","84","358","8.5","25.3","1.6","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/01/2025","04/09/2025","United States, Canada","ES_1113136_5ASPR84*_032020250157991_5421546","No"
"4015595","Visual Comfort & Co.","Visual Comfort & Co","ASPEN 84","5ASPR84*D",",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank","","Indoor Ceiling Fan","Standard Fan with Light Kit","84","358","8.5","25.3","1.6","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/01/2025","04/08/2025","United States, Canada","ES_1113136_5ASPR84*D_040820250707324_8954163","No"
"4015594","Visual Comfort & Co.","Visual Comfort & Co","ASPEN 84","5ASPR84D","","","Indoor Ceiling Fan","Standard Fan with Light Kit","84","358","8.5","25.3","1.6","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/01/2025","04/08/2025","United States, Canada","ES_1113136_5ASPR84D_032020250250110_9810734","No"
"4497677","Visual Comfort & Co.","Visual Comfort & Co","ASPEN COASTAL 56","5ASPCR56*",",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank","014817658446;014817658453","Indoor Ceiling Fan","Standard Fan Only","56","215","2.5","29","0.7","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/01/2025","09/03/2025","United States, Canada","ES_1113136_5ASPCR56*_082720250022252_9928758","No"
"4498410","Visual Comfort & Co.","Visual Comfort & Co","ASPEN COASTAL 70","5ASPCR70*",",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank","014817658460;014817658477","Indoor Ceiling Fan","Standard Fan Only","70","266","2.7","30.8","0.7","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/01/2025","09/05/2025","United States, Canada","ES_1113136_5ASPCR70*_082720250013733_5983919","No"
"3706615","Visual Comfort & Co.","Visual Comfort & Co","Avila 60 LED","3AVLR60***D",",,each ""*"" denotes a letter, a number, or a blank","14817642537;14817642544","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan with Light Kit","60","231","2.9","29.5","0.7","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/01/2024","10/17/2024","United States, Canada","ES_1113136_3AVLR60***D_10162024102296_9228436","No"
"3706613","Visual Comfort & Co.","Visual Comfort & Co","Avila 60 LED","3AVLR60XXXD","","014817642537;014817642544","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan with Light Kit","60","231","2.9","29.5","0.7","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/01/2024","10/17/2024","United States, Canada","ES_1113136_3AVLR60XXXD_101620241023645_5362244","No"
"3706614","Visual Comfort & Co.","Visual Comfort & Co","Avila Coastal 60 LED","3AVLCR60***D",",,each ""*"" denotes a letter, a number, or a blank","014817642551;014817642568","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan with Light Kit","60","231","2.9","29.5","0.7","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/01/2024","10/17/2024","United States, Canada","ES_1113136_3AVLCR60***D_101620241024658_1301999","No"
"3706616","Visual Comfort & Co.","Visual Comfort & Co","Avila Coastal 60 LED","3AVLCR60XXXD","","014817642551;014817642568","Outdoor Ceiling Fan,Indoor Ceiling Fan","Standard Fan with Light Kit","60","231","2.9","29.5","0.7","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/01/2024","10/17/2024","United States, Canada","ES_1113136_3AVLCR60XXXD_101120240541140_8390975","No"
