ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Application,Display Type,Backlight Technology Type,Diagonal Viewable Screen Size (in.),Screen Area (sq. in.),Native Horizontal Resolution (pixels),Native Vertical Resolution (pixels),Resolution Format,High Contrast Ratio (HCR) Display,Physical Data Ports Available,Ethernet Supported,Low Power Wireless Technologies Supported,Features,Automatic Brightness Control,Is Automatic Brightness Control Enabled by Default in the Default SDR Preset Picture Setting When Television is Shipped?,Average On Mode Power Consumption for Certification (watts),Maximum Average On Mode Power for Certification (watts),Reported On Mode Power (per the Federal Test Procedure) (watts),Reported Annual Energy Consumption (kWh),Measured Standby Mode Power (Watts),Power Consumption in Standby Mode when Not Connected to a Network (watts),Power Consumption in Standby Mode when Connected to a Network (watts),"Reported Standby-Active, Low Mode Power (watts)",Date Available On Market,Date Certified,Markets,CB Model Identifier
3049373,"LG Electronics, Inc.",Lg,OLED55B4PU*,OLED55B4PU*,"OLED55B4AU*,OLED55B4AU*,OLED55B4AU* is the same as OLED55B4PU* except for model designation.* may be any alphanumeric according to color of stand or enclosure; OLED55B4EU*,OLED55B4EU*,OLED55B4EU* is the same as OLED55B4PU* except for model designation. (* may be any alphanumeric according to color of stand or enclosure.)",195174077290;195174077306,Television (TV),Consumer,OLED,OLED,54.6,1275.74,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Automatic Brightness Control,User Adjustable Backlight",1,0.0,95.5,116.6,95.5,177.0,0.4,0.3,0.4,0.4,2024-02-20,2023-12-19,United States,ES_1118034_OLED55B4PU*_121920231333329_5810272
3892685,"LG Electronics, Inc.",Lg,OLED55B5***,OLED55B5***,",,* may be any alphanumeric according to color of stand or enclosure",8806096368299,Television (TV),Consumer,OLED,OLED,54.6,1270.91,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Automatic Brightness Control,User Adjustable Backlight",1,0.0,100.2,111.7,110.9,205.0,,,0.4,,2025-03-11,2025-01-09,United States,ES_1118034_OLED55B5***_010920250634386_4508449
2838654,"LG Electronics, Inc.",Lg,OLED55C4PU*,OLED55C4PU*,"OLED55C4AU*,OLED55C4AU*,OLED55C4AU* is the same as OLED55C4PU* except for model designation.* may be any alphanumeric according to color of stand or enclosure",195174077238;195174078150,Television (TV),Consumer,OLED,OLED,54.6,1275.74,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Automatic Brightness Control,User Adjustable Backlight",1,0.0,103.1,124.0,103.1,191.0,,0.3,0.4,0.4,2024-02-20,2023-12-05,United States,ES_1118034_OLED55C4PU*_120520230754834_6379453
3798865,"LG Electronics, Inc.",Lg,OLED55C5***,OLED55C5***,",,* may be any alphanumeric according to color of stand or enclosure",195174102664;195174106051,Television (TV),Consumer,OLED,OLED,54.6,1270.92,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Wide Color Gamut,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,123.6,228.0,0.4,,,,2025-04-04,2024-11-18,United States,ES_1118034_OLED55C5***_111520241005286_9270839
3722623,"LG Electronics, Inc.",Lg,OLED55G5***,OLED55G5***,",,* may be any alphanumeric according to color of stand or enclosure",195174103968,Television (TV),Consumer,OLED,OLED,54.6,1270.92,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Wide Color Gamut,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,118.8,217.0,0.4,,,,2025-03-21,2024-11-10,United States,ES_1118034_OLED55G5***_111020242335801_8185784
3049374,"LG Electronics, Inc.",Lg,OLED65B4PU*,OLED65B4PU*,"OLED65B4AU*,OLED65B4AU*,OLED65B4AU* is the same as OLED65B4PU* except for model designation.* may be any alphanumeric according to color of stand or enclosure; OLED65B4EU*,OLED65B4EU*,OLED65B4EU* is the same as OLED65B4PU* except for model designation.* may be any alphanumeric according to color of stand or enclosure",195174077252;195174078174,Television (TV),Consumer,OLED,OLED,64.5,1778.87,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Automatic Brightness Control,User Adjustable Backlight",1,0.0,114.0,137.6,114.0,211.0,0.4,0.3,0.4,0.4,2024-04-07,2023-12-20,United States,ES_1118034_OLED65B4PU*_122020231113408_7049302
3798904,"LG Electronics, Inc.",Lg,OLED65B5***,OLED65B5***,",,* may be any alphanumeric according to color of stand or enclosure",195174106068;195174106099,Television (TV),Consumer,OLED,OLED,64.5,1775.92,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Wide Color Gamut,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,126.9,234.0,0.4,,,,2025-04-11,2024-11-20,United States,ES_1118034_OLED65B5***_111520241005804_2970809
2838655,"LG Electronics, Inc.",Lg,OLED65C4PU*,OLED65C4PU*,"OLED65C4AU*,OLED65C4AU*,OLED65C4AU* is the same as OLED65C4PU* except for model designation.* may be any alphanumeric according to color of stand or enclosure",195174077207;195174078181,Television (TV),Consumer,OLED,OLED,64.5,1778.87,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Automatic Brightness Control,User Adjustable Backlight",1,0.0,131.9,147.2,131.9,244.0,,0.3,0.5,0.5,2024-02-20,2023-12-05,United States,ES_1118034_OLED65C4PU*_120520231442163_1126459
3798866,"LG Electronics, Inc.",Lg,OLED65C5***,OLED65C5***,",,* may be any alphanumeric according to color of stand or enclosure",195174102688;195174106105,Television (TV),Consumer,OLED,OLED,64.5,1775.92,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Wide Color Gamut,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,149.0,275.0,0.4,,,,2025-04-04,2024-11-18,United States,ES_1118034_OLED65C5***_111520241005589_3541681
3814874,"LG Electronics, Inc.",Lg,OLED65G5***,OLED65G5***,",,* may be any alphanumeric according to color of stand or enclosure",195174103982,Television (TV),Consumer,OLED,OLED,64.5,1775.92,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Wide Color Gamut,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,135.8,251.0,0.4,,,,2025-03-21,2024-11-25,United States,ES_1118034_OLED65G5***_112120242314378_5447251
3143234,"LG Electronics, Inc.",Lg,OLED77B4PU*,OLED77B4PU*,"OLED77B4AU*,OLED77B4AU*,OLED77B4AU* is the same as OLED77B4PU* except for model designation.* may be any alphanumeric according to color of stand or enclosure; OLED77B4EU*,OLED77B4EU*,OLED77B4EU* is the same as OLED77B4PU* except for model designation.* may be any alphanumeric according to color of stand or enclosure",195174077214;195174077221,Television (TV),Consumer,OLED,OLED,76.7,2512.52,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Automatic Brightness Control,User Adjustable Backlight",1,0.0,142.8,152.9,142.8,263.0,0.4,0.3,0.4,0.4,2024-04-07,2023-12-21,United States,ES_1118034_OLED77B4PU*_122120230719523_8888606
3892684,"LG Electronics, Inc.",Lg,OLED77B5***,OLED77B5***,",,* may be any alphanumeric according to color of stand or enclosure",195174106143,Television (TV),Consumer,OLED,OLED,76.7,2505.0,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Automatic Brightness Control,User Adjustable Backlight",1,0.0,176.4,176.3,187.0,344.0,,,0.4,,2025-03-10,2024-12-13,United States,ES_1118034_OLED77B5***_010920250634117_6970181
2740387,"LG Electronics, Inc.",Lg,OLED77C4PU*,OLED77C4PU*,"OLED77C4AU*,OLED77C4AU*,OLED77C4AU* is the same as OLED77C4PU* except for model designation.* may be any alphanumeric according to color of stand or enclosure",195174076750;195174078198,Television (TV),Consumer,OLED,OLED,76.7,2512.52,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Automatic Brightness Control,User Adjustable Backlight",1,0.0,164.9,185.7,164.9,304.0,,0.3,0.4,0.4,2024-02-20,2023-11-20,United States,ES_1118034_OLED77C4PU*_112020230528593_3556352
3798867,"LG Electronics, Inc.",Lg,OLED77C5***,OLED77C5***,",,* may be any alphanumeric according to color of stand or enclosure",195174102701;195174106174,Television (TV),Consumer,OLED,OLED,76.7,2505.0,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Wide Color Gamut,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,187.0,344.0,0.4,,,,2025-04-04,2024-11-12,United States,ES_1118034_OLED77C5***_111520241005304_1476881
3814875,"LG Electronics, Inc.",Lg,OLED77G5***,OLED77G5***,",,* may be any alphanumeric according to color of stand or enclosure",195174106198,Television (TV),Consumer,OLED,OLED,76.7,2505.0,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Wide Color Gamut,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,189.1,348.0,0.4,,,,2025-04-04,2024-11-25,United States,ES_1118034_OLED77G5***_112120242314728_2599749
3477772,"LG Electronics, Inc.",Lg,OLED83B4PU*,OLED83B4PU*,"OLED83B4AU*,OLED83B4AU*,OLED83B4AU* is the same as OLED83B4PU* except for model designation.* may be any alphanumeric according to color of stand or enclosure; OLED83B4EU*,OLED83B4EU*,OLED83B4EU* is the same as OLED83B4PU* except for model designation. * may be any alphanumeric according to color of stand or enclosure",195174090763;195174093436,Television (TV),Consumer,OLED,OLED,82.5,2909.16,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Automatic Brightness Control,User Adjustable Backlight",1,0.0,170.3,185.2,170.3,314.0,0.4,0.3,0.4,0.4,2024-08-08,2024-04-25,United States,ES_1118034_OLED83B4PU*_050320240554813_9001141
3942851,"LG Electronics, Inc.",Lg,OLED83B5PU*,OLED83B5PU*,"OLED83B5AU*,OLED83B5AU*,* may be any alphanumeric according to color of stand or enclosure",195174106235;195174106259,Television (TV),Consumer,OLED,OLED,82.5,2904.76,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Wide Color Gamut,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,177.3,326.0,0.4,,,,2025-06-06,2025-01-14,United States,ES_1118034_OLED83B5PU*_011420252335159_1863615
3361112,"LG Electronics, Inc.",Lg,OLED83C4PU*,OLED83C4PU*,"OLED83C4AU*,OLED83C4AU*,OLED83C4AU* is the same as OLED83C4PU* except for model designation.* may be any alphanumeric according to color of stand or enclosure",195174079485;195174079492,Television (TV),Consumer,OLED,OLED,82.5,2909.16,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Automatic Brightness Control,User Adjustable Backlight",1,0.0,196.9,214.6,196.9,362.0,,0.3,0.4,0.4,2024-04-20,2024-01-09,United States,ES_1118034_OLED83C4PU*_010920240602719_9783321
3892239,"LG Electronics, Inc.",Lg,OLED83C5P**,OLED83C5P**,"OLED83C5A**,OLED83C5A**,* may be any alphanumeric according to color of stand or enclosure",195174106273;195174106297,Television (TV),Consumer,OLED,OLED,82.5,2904.76,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Wide Color Gamut,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,206.8,377.0,0.4,,,,2025-04-18,2025-01-02,United States,ES_1118034_OLED83C5P**_122920242312776_2036643
3814876,"LG Electronics, Inc.",Lg,OLED83G5***,OLED83G5***,",,* may be any alphanumeric according to color of stand or enclosure",195174106303,Television (TV),Consumer,OLED,OLED,82.5,2904.76,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Wide Color Gamut,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,204.2,375.0,0.4,,,,2025-04-04,2024-11-25,United States,ES_1118034_OLED83G5***_112120242314624_8895855
2649998,"Naxa Electronics, Inc.",Clear Tunes,ATSC-PM81331,ATSC-PM81331,",ATSC-PM31331,; ,CT-1315N,; ,CT-1315S,; ,CT-1350N,; ,CT-1350S,; ,CT-1351N,; ,CT-1351S,; ,CT-1352N,; ,CT-1352S,; ,CT-1353N,; ,CT-1353S,; ,CT-1354N,; ,CT-1354S,; ,CT-1355N,; ,CT-1355S,; ,CT-1356N,; ,CT-1356S,; ,CT-1357N,; ,CT-1357S,; ,CT-1358N,; ,CT-1358S,; ,CT-1359N,; ,CT-1359S,; ,CT-1360N,; ,CT-1360S,; ,CT-1385S,; ,EXB13.3LED,; ,NTD-1356A,; ,PDVA-PM31331,; ,PDVA-PM81331,",840005019191;840005019252,Television (TV),Consumer,LCD,Direct-lit LED,13.23,74.55,1366,768,Other,0,"Universal Serial Bus (USB),Other,HDMI",,,,0,,9.3,35.45,9.3,18.36,,0.2,0.0,0.2,2023-07-28,2023-09-05,"United States, Canada",ES_1117334_ATSC-PM81331_08082023105101_6683160
2400243,"Naxa Electronics, Inc.",Clear Tunes,CT-1385S,CT-1385S,",CT-1315N,; ,CT-1315S,; ,CT-1390N,; ,NTD-1356A,; ,NTD-1357,; ,NTD-1358,; ,NTD-1359,; ,NTD-1360,; ,NTD-1361,; ,NTD-1362,; ,NTD-1363,; ,NTD-1364,; ,NTD-1365,",744234404837,Television (TV),Consumer,LCD,Edge-lit LED,13.25,75.08,1366,768,Other,0,"Universal Serial Bus (USB),HDMI",,,,0,,10.7,20.76,10.7,22.09,,0.37,0.0,0.0,2022-10-10,2022-08-17,"United States, Canada",ES_1117334_CT-1385S_08162022113718_448572
2400244,"Naxa Electronics, Inc.",Clear Tunes,CT-1514S,CT-1514S,",CT-1514N,; ,CT-1586N,; ,CT-1590N,; ,CT-1596N,",744234405278,Television (TV),Consumer,LCD,Edge-lit LED,15.55,103.25,1366,768,Other,0,"Universal Serial Bus (USB),HDMI",,,,0,,9.5,23.09,9.5,19.97,,0.38,0.0,0.0,2022-10-10,2022-08-17,"United States, Canada",ES_1117334_CT-1514S_08162022173330_7338678
2649995,"Naxa Electronics, Inc.",Clear Tunes,PDVA-PM31561,PDVA-PM31561,",ATSC-PM31561,; ,ATSC-PM81561,; ,CT-1514S:CT-1514N,; ,CT-1515N,; ,CT-1550N,; ,CT-1550S,; ,CT-1551N,; ,CT-1551S,; ,CT-1552N,; ,CT-1552S,; ,CT-1553N,; ,CT-1553S,; ,CT-1554N,; ,CT-1554S,; ,CT-1555N,; ,CT-1555S,; ,CT-1556N,; ,CT-1556S,; ,CT-1557N,; ,CT-1557S,; ,CT-1558N,; ,CT-1558S,; ,CT-1559N,; ,CT-1559S,; ,CT-1560N,; ,CT-1560S,; ,CT-1584S,; ,CT-1590N,; ,PDVA-PM81561,",840005019207;840005019214;840005019269;840005019276,Television (TV),Consumer,LCD,Direct-lit LED,15.47,102.06,1920,1080,High Definition (HD),0,"Universal Serial Bus (USB),Other,HDMI",,,,0,,12.55,43.65,12.55,24.29,,0.2,0.0,0.2,2023-07-28,2023-09-05,"United States, Canada",ES_1117334_PDVA-PM31561_08072023204753_7426416
2649999,"Naxa Electronics, Inc.",Emerson,ATSC-PM81331,ATSC-PM81331,",ATSC-PM31331,; ,ETC-1300N,; ,ETC-1300S,; ,ETC-1301N,; ,ETC-1301S,; ,ETC-1302N,; ,ETC-1302S,; ,ETC-1303N,; ,ETC-1303S,; ,ETC-1304N,; ,ETC-1304S,; ,ETC-1305N,; ,ETC-1305S,; ,PDVA-PM31331,; ,PDVA-PM81331,",840005019191;840005019252,Television (TV),Consumer,LCD,Direct-lit LED,13.23,74.55,1366,768,Other,0,"Universal Serial Bus (USB),Other,HDMI",,,,0,,9.3,35.45,9.3,18.36,,0.2,0.0,0.2,2023-07-28,2023-09-05,"United States, Canada",ES_1117334_ATSC-PM81331_08082023105101_719873
2649996,"Naxa Electronics, Inc.",Emerson,PDVA-PM31561,PDVA-PM31561,",ATSC-PM31561,; ,ATSC-PM81561,; ,ETC-1500N,; ,ETC-1500S,; ,ETC-1501N,; ,ETC-1501S,; ,ETC-1502N,; ,ETC-1502S,; ,ETC-1503N,; ,ETC-1503S,; ,ETC-1504N,; ,ETC-1504S,; ,ETC-1505N,; ,ETC-1505S,; ,PDVA-PM81561,",840005019207;840005019214;840005019269;840005019276,Television (TV),Consumer,LCD,Direct-lit LED,15.47,102.06,1920,1080,High Definition (HD),0,"Universal Serial Bus (USB),Other,HDMI",,,,0,,12.55,43.65,12.55,24.29,,0.2,0.0,0.2,2023-07-28,2023-09-05,"United States, Canada",ES_1117334_PDVA-PM31561_08072023204753_7397882
2648522,"Naxa Electronics, Inc.",Emerson,PDVA-PM81851,PDVA-PM81851,",ATSC-PM81851,; ,ETC-1900N,; ,ETC-1900S,; ,ETC-1901N,; ,ETC-1901S,; ,ETC-1902N,; ,ETC-1902S,; ,ETC-1903N,; ,ETC-1903S,; ,ETC-1904N,; ,ETC-1904S,; ,ETC-1905N,; ,ETC-1905S,",840005019221;840005019238,Television (TV),Consumer,LCD,Direct-lit LED,18.49,145.58,1366,768,Other,0,"Universal Serial Bus (USB),Other,HDMI",,,,0,,17.15,52.55,17.15,32.69,,0.2,,,2023-07-28,2023-08-25,"United States, Canada",ES_1117334_PDVA-PM81851_08232023174737_8262597
3518765,"NEC Display Solutions of America, Inc.",Nec,E328,E328,"E328-2,E328-2,E328-2",573607351,Television (TV),Consumer,"LCD,Other",Other,31.6,425.43,1080,1920,High Definition (HD),0,"Universal Serial Bus (USB),Other,RS-232,HDMI",,,"Other,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,30.29,56.53,,0.18,,,2024-05-10,2024-05-21,"United States, Canada",E328-2
3530982,"NEC Display Solutions of America, Inc.",Nec,E498,E498,,0573607353,Television (TV),Consumer,Other,Direct-lit LED,48.5,1275.34,3840,2160,Standard Definition (SD),0,"Universal Serial Bus (USB),Other,RS-232,HDMI",,,"Other,Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,66.98,123.0,0.17,,,,2024-05-10,2024-05-21,"United States, Canada",ES_1021168_E498_05212024132743_6402022
4430171,"Samsung Electronics Co., Ltd.",Samsung,QN115QN90FF,QN115QN90FF,,,Television (TV),Consumer,QD-LED (QLED),Direct-lit LED,114.4,5600.2,3840,2160,4K (UHD),0,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Quick Start,Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Upconversion,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Automatic Brightness Control,User Adjustable Backlight",1,0.0,343.5,389.96,343.5,631.05,0.6,,,,2025-06-09,2025-06-09,United States,ES_1023593_QN115QN90FF_06092025040689_5180749
3462878,"Samsung Electronics Co., Ltd.",Samsung,QN42S90DAE,QN42S90DAE,"QN42S90DDE,QN42S90DDE,Same as basic model except model designation",,Television (TV),Consumer,OLED,OLED,41.5,737.4,3840,2160,4K (UHD),1,"Universal Serial Bus (USB),Other,RS-232,HDMI",Fast Ethernet (100 Mbit/s),Bluetooth,"Wake-On-Cast Compatibility,Control Via Remote Control App,Control Via Smart Speaker,Upconversion,Motion-based Dynamic Dimming (MDD) (also known as Motion Eye Care),Automatic Brightness Control,User Adjustable Backlight",1,0.0,,,71.3,132.0,,,,,2024-04-25,2024-04-18,United States,ES_1023593_QN42S90DAE_042120240811785_9250852
3477603,"Top Victory Electronics (Taiwan) Co., Ltd.",Philips,65HFL6214U/27,65HFL6214U/27,,871886300320,Television (TV),Consumer,LCD,Direct-lit LED,64.5,1779.1,3840,2160,4K (UHD),0,"Universal Serial Bus (USB),HDMI",Gigabit Ethernet (1000 Mbit/s),,,0,,116.4,121.41,116.4,175.75,,0.43,0.79,0.79,2021-12-20,2022-09-26,United States,ES_1065104_65HFL6214U/27_05062024153906_1659605
3477602,"Top Victory Electronics (Taiwan) Co., Ltd.",Philips,75HFL6214U/27,75HFL6214U/27,"75BFL2214/27,75BFL2214/27,",871886300245;871886300337,Television (TV),Consumer,LCD,Direct-lit LED,74.5,2372.7,3840,2160,4K (UHD),0,"Universal Serial Bus (USB),HDMI",Gigabit Ethernet (1000 Mbit/s),,,0,,154.31,155.79,255.0,186.44,,0.42,0.76,0.76,2021-12-20,2022-09-20,United States,ES_1065104_75HFL6214U/27_05062024144922_5546769
2407358,Xitrix Computer Corporation,Xitrix,XPN-DSA3250,XPN-DSA3250,,,Television (TV),Consumer,LCD,Direct-lit LED,32.0,424.18,768,1366,Other,0,"Universal Serial Bus (USB),Other,HDMI",,,,0,,34.4,42.8,34.4,64.37,,0.22,0.22,0.22,2023-01-05,2023-01-26,"United States, Canada",ES_1058575_XPN-DSA3250_01162023112847_6901971
2631698,Xitrix Computer Corporation,Xitrix,XPN-DSA5550,XPN-DSA5550,,,Television (TV),Consumer,LCD,Direct-lit LED,54.64,1275.26,3840,2160,4K (UHD),0,"Universal Serial Bus (USB),HDMI",,,,0,,83.92,109.79,83.92,155.23,,0.3,0.31,0.0,2023-07-27,2023-07-31,"United States, Canada",ES_1058575_XPN-DSA5550._07182023150827_7694208
2407357,Xitrix Computer Corporation,Xitrix,XPN-DSA5850,XPN-DSA5850,,,Television (TV),Consumer,LCD,Direct-lit LED,58.0,1420.0,2160,3840,Other,0,"Universal Serial Bus (USB),Other,HDMI",,,,0,,100.9,174.89,100.9,186.15,,0.29,0.29,0.29,2023-01-05,2023-01-26,"United States, Canada",ES_1058575_XPN-DSA5850_01162023110645_9811822
2407456,Xitrix Computer Corporation,Xitrix,XPN-DSA6550,XPN-DSA6550,,,Television (TV),Consumer,LCD,Direct-lit LED,65.0,1825.74,2160,3840,Other,0,"Universal Serial Bus (USB),Other,HDMI",,,,0,,102.78,214.2,102.78,189.72,,0.31,0.31,0.31,2023-01-05,2023-01-20,"United States, Canada",ES_1058575_XPN-DSA6550_01162023100212_5299493
3815189,Xitrix Computer Corporation,Xitrix,XPN-DSA6560,XPN-DSA6560,,,Television (TV),Consumer,LCD,Direct-lit LED,65.18,1823.71,2160,3840,4K (UHD),0,"Universal Serial Bus (USB),HDMI",,,,0,,87.12,122.5,87.12,161.35,0.31,0.31,0.29,1.0,2024-11-20,2024-11-27,"United States, Canada",ES_1058575_XPN-DSA6560_11202024160928_3130761
2452883,Xitrix Computer Corporation,Xitrix,XPN-DSA8650,XPN-DSA8650,,,Television (TV),Consumer,LCD,Direct-lit LED,85.6,3137.35,3840,2160,Other,0,"Universal Serial Bus (USB),HDMI",,,,0,,166.52,234.75,166.52,306.05,,0.31,0.31,0.0,2023-03-14,2023-03-30,"United States, Canada",ES_1058575_XPN-DSA8650_03272023164619_7699701
