ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Refrigerant Type,Refrigerant with GWP,Connected Functionality,Connects Using,Connected Functionality Tested,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
3798890,L2,LRB19B5A***,",,Icemaker-Ready Product (without icemaker). The symbols *, maybe replaced by A to Z, it means the color of enclosure.",,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,66.6,29.5,18.7,22.9,466,520.0,,,,0,,,,,2024-11-14,2024-11-20,Canada,ES_1147914_LRB19B5A***_112020240619192_5330395,0
3798891,L2,LRB19B5A***,",,Icemaker-Ready Product (with icemaker).The symbols *, maybe replaced by A to Z, it means the color of enclosure.",,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,66.6,29.5,18.7,22.9,550,604.0,,,,0,,,,,2024-11-15,2024-11-20,Canada,ES_1147914_LRB19B5A***_112020240620714_7058050,0
3543469,L2,LRF29D3***,",,The symbols * in model number, maybe replaced by A, B, C to Z, it means the color of enclosure.",687636009166,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,0,0,1,1,0,69.9,35.8,28.9,36.8,743,816.0,,,,0,,,,,2024-06-06,2024-06-12,Canada,ES_1147914_LRF29D3***_061220240709462_5987754,0
3543468,L2,LRQ22D6***,",,The symbols * in model number, maybe replaced by A, B, C to Z, it means the color of enclosure.",687636009159,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,0,0,1,1,0,69.9,35.8,21.6,26.7,658,722.0,,,,0,,,,,2024-06-06,2024-06-12,Canada,ES_1147914_LRQ22D6***_061220240708855_9788608,0
3543901,L2,LRQ23B4A**,",,Asterisk * denotes products with features, which can be any capital letter from A-Z or 0-9, it does not have an effect on energy performance.",,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,69.9,35.8,22.5,27.5,588,644.0,,,,0,,,,,2024-06-18,2024-06-25,Canada,ES_1147914_LRQ23B4A**_062520240118616_8612820,0
3618364,Landmark,L3015UI1WSG-LH,",L3015UI1WPR-LH,; ,L3015UI1WPR-RH,; ,L3015UI1WSG-RH,; ,L3115UI1WPRGLH,; ,L3115UI1WPRGRH,; ,L3115UI1WSGLH,; ,L3115UI1WSGRH,",846844012621;846844012683;846844012850;846844012911;846844013840;846844013857;846844013864;846844013871,Compact Cooler,3 - Freestanding Compact Cooler,,1,0,0,0,0,34.0,15.0,2.9,2.9,141,179.0,,,,0,,,,,2022-05-13,2024-08-06,"United States, Canada",ES_1092191_L3015UI1WSG-LH_07312024100837_3783532,0
4049648,Kitchenaid,KRMF436SBE,",,Brand Name: KitchenAid",,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,0,0,1,1,0,71.0,39.0,28.9,35.7,733,806.0,,,,0,,,,,2025-05-19,2025-05-21,"United States, Canada",ES_22856_KRMF436SBE_052120250207283_9002473,0
4049647,Kitchenaid,KRMF436SJP,",,Brand Name: KitchenAid",,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,0,0,1,1,0,71.0,39.0,28.9,35.7,733,806.0,,,,0,,,,,2025-05-19,2025-05-21,"United States, Canada",ES_22856_KRMF436SJP_052120250208943_4539551,0
4049644,Kitchenaid,KRMF436SPS,",,Brand Name: KitchenAid",,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,0,0,1,1,0,71.0,39.0,28.9,35.7,733,806.0,,,,0,,,,,2025-05-19,2025-05-21,"United States, Canada",ES_22856_KRMF436SPS_052120250206757_7872083,0
4000166,Magic Chef,HMAR170BE,",,with compressor B35C5B",665679006588,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,19.5,17.3,1.7,1.7,245,275.0,,,,0,,,,,2025-03-12,2025-03-14,"United States, Canada",ES_1107227_HMAR170BE_031420250108320_1500610,0
4000165,Magic Chef,HMAR170STE,",,with compressor B35C5B",665679006779,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,19.5,17.3,1.7,1.7,245,275.0,,,,0,,,,,2025-03-12,2025-03-14,"United States, Canada",ES_1107227_HMAR170STE_03142025010897_4266118,0
4000168,Magic Chef,HMR440BE,",,with compressor options: EY40U6L, LY35R16D",665679006625,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,0,32.9,18.9,4.4,4.4,228,254.0,,,,0,,,,,2025-03-12,2025-03-14,"United States, Canada",ES_1107227_HMR440BE_031420250108917_5925751,0
4000167,Magic Chef,HMR440SE,",,with compressor options: EY40U6L, LY35R16D",665679006632,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,0,32.9,18.9,4.4,4.4,228,254.0,,,,0,,,,,2025-03-12,2025-03-14,"United States, Canada",ES_1107227_HMR440SE_031420250108321_2553173,0
4000169,Magic Chef,HMR440WE,",,with compressor options: EY40U6L, LY35R16D",665679006786,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,0,32.9,18.9,4.4,4.4,228,254.0,,,,0,,,,,2025-03-12,2025-03-14,"United States, Canada",ES_1107227_HMR440WE_031420250108722_6099992,0
4000163,Magic Chef,MCAR170BE,",,with compressor B35C5B",665679006410,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,19.5,17.3,1.7,1.7,245,275.0,,,,0,,,,,2025-03-12,2025-03-14,"United States, Canada",ES_1107227_MCAR170BE_031420250108867_2125972,0
4000162,Magic Chef,MCAR170STE,",,with compressor B35C5B",665679006427,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,19.5,17.3,1.7,1.7,245,275.0,,,,0,,,,,2025-03-12,2025-03-14,"United States, Canada",ES_1107227_MCAR170STE_031420250108476_7902991,0
4015590,Magic Chef,MCBR265BEF,",,Employ with compressor DG40BY1A",,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,25.0,17.5,2.6,2.6,215,239.0,,,,0,,,,,2025-03-28,2025-04-14,United States,ES_1107227_MCBR265BEF_041420250544845_6073827,0
4015591,Magic Chef,MCBR265SEF,",,Employ with compressor DG40BY1A",,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,25.0,17.5,2.6,2.6,215,239.0,,,,0,,,,,2025-03-28,2025-04-14,United States,ES_1107227_MCBR265SEF_041420250543231_6235033,0
4000164,Magic Chef,HMAR170WE,",,with compressor B35C5B",665679006571,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,19.5,17.3,1.7,1.7,245,275.0,,,,0,,,,,2025-03-12,2025-03-14,"United States, Canada",ES_1107227_HMAR170WE_031420250108725_7292961,0
2297037,Magic Chef,HMDR1000WE,",HMDR1000BE,; ,HMDR1000ST,",665679006304,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,59.8,23.6,10.1,12.2,297,332.0,,,,0,,,,,2017-05-25,2017-05-30,United States,ES_1107227_HMDR1000WE_05252017193328_6408349,1
2376289,Vissani,MDTF18WHSRPRO*,",,* can be any of A-Z,a-z,0-9,version code or blank.",,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,64.9,29.5,18.1,21.1,362,404.0,,,,0,,,,,2021-04-01,2021-04-08,United States,ES_31912_MDTF18WHSRPRO*_042120210526442_4439938,1
4480572,Vissani,VS17HSCPW,",VS17HSCPB,; ,VS17HSCPS,",990312325673;990312325680;990312325697,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,19.8,17.8,1.7,1.7,244,275.0,,,,0,,,,,2025-07-15,2025-07-28,United States,ES_1146193_VS17HSCPW_07152025111142_122339,0
4439409,Vissani,VS26HSCPW,",VS26HSCPB,; ,VS26HSCPS,",990312325703;990312325710;990312325727,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,27.2,17.8,2.6,2.6,252,283.0,,,,0,,,,,2025-06-23,2025-06-26,United States,ES_1146193_VS26HSCPW_06242025092639_5442926,0
4480571,Vissani,VS31HSTMW,",VS31HSTMB,; ,VS31HSTMS,",990312562658;990312562665;990312562672,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,1,0,0,0,0,33.5,17.8,3.1,3.8,320,358.0,,,,0,,,,,2025-07-15,2025-07-28,United States,ES_1146193_VS31HSTMW_07152025103532_6903192,0
4480573,Vissani,VS32HSCPW,",VS32HSCPB,; ,VS32HSCPS,",990312325734;990312325741;990312562610,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,33.3,17.8,3.2,3.2,257,289.0,,,,0,,,,,2025-07-15,2025-07-28,United States,ES_1146193_VS32HSCPW_07152025145035_8051568,0
4480574,Vissani,VS46HSCPW,",VS46HSCPB,; ,VS46HSCPS,",990312562627;990312562634;990312562641,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,32.5,20.6,4.6,4.6,267,301.0,,,,0,,,,,2025-07-15,2025-07-28,United States,ES_1146193_VS46HSCPW_07152025145937_9393426,0
4481100,Vissani,VS47HSTMW,",VS47HSTMB,; ,VS47HSTMS,",990312562689;990312562696;990312562702,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,1,0,0,0,0,49.8,17.8,4.7,5.5,321,368.0,,,,0,,,,,2025-07-15,2025-08-06,United States,ES_1146193_VS47HSTMW_08042025095114_9075281,0
2453182,Vitara,VBCF0860EWEI,",VBCR1661EWE,",616833175190;616833175237,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,0,1,0,0,0,83.6,29.8,16.7,16.7,325,362.0,,,,0,,,,,2023-03-30,2024-05-23,"United States, Canada",ES_1145610_VBCF0860EWEI_03292023133545_2844315,0
4511190,Xtra,XET16R**,",,*: Suffix could be from 0 to 9 or from A to Z or blank to represent different unit color.",199284563063,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,65.0,28.0,16.0,18.8,347,385.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2025-10-08,2025-10-13,United States,ES_1152625_XET16R**_101320250505966_4753156,1
3701830,Vitara,VBFR1200EISE,",VBFR1200EISSE,",804467539192;804467930029,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,73.2,23.4,11.5,14.2,480,527.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2024-09-20,2024-10-09,"United States, Canada",ES_1145610_VBFR1200EISE_09252024171214_7219033,0
3701837,Vitara,VBFR1200ESE,",VBFR1200ESSE,",804467533411;804467591800,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,73.2,23.4,11.5,14.2,396,443.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2024-09-20,2024-10-09,"United States, Canada",ES_1145610_VBFR1200ESE_09252024172728_7685014,0
3891956,Vitara,VBFR1800EBE,",,Employ compressor VFL090CY1",804467927067,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,70.1,29.9,18.0,22.0,518,596.0,,,,0,,,,,2024-12-13,2024-12-24,"United States, Canada",ES_1145610_VBFR1800EBE_12242024035347_4280806,0
3891955,Vitara,VBFR1800EWE,",,Employ compressor VFL090CY1",804467872312,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,70.1,29.9,18.0,22.0,518,596.0,,,,0,,,,,2024-12-13,2024-12-24,"United States, Canada",ES_1145610_VBFR1800EWE_122420240354594_1826621,0
3891954,Vitara,VFFR1800EBE,",,Employ compressor VFL090CY1",804467675661,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,70.1,29.9,17.5,21.3,512,590.0,,,,0,,,,,2024-12-13,2024-12-24,"United States, Canada",ES_1145610_VFFR1800EBE_122420240350225_8212514,0
3891953,Vitara,VFFR1800EWE,",,Employ compressor VFL090CY1",804467630905,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,70.1,29.9,17.5,21.3,512,590.0,,,,0,,,,,2024-12-13,2024-12-24,"United States, Canada",ES_1145610_VFFR1800EWE_12242024035283_9586892,0
3891959,Vitara,VFFR2101EBE,",,Employ compressor VFL100CY1",804467595686,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,70.1,35.9,20.3,25.0,539,622.0,,,,0,,,,,2024-12-13,2024-12-24,"United States, Canada",ES_1145610_VFFR2101EBE_122420240355124_3240431,0
3891958,Vitara,VFFR2101EWE,",,Employ compressor VFL100CY1",804467537341,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,70.1,35.9,20.3,25.0,539,622.0,,,,0,,,,,2024-12-13,2024-12-24,"United States, Canada",ES_1145610_VFFR2101EWE_122420240657734_6729088,0
4480641,Vitara,VFFR2102ESSE,",VFFR210101ESE,; ,VFFR2102ESE,",804467656264;804467710096;804467728251,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,69.8,35.8,20.2,25.1,569,623.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2025-07-18,2025-07-29,"United States, Canada",ES_1145610_VFFR2102ESSE_07022025150832_7546960,0
2732765,Zline,RBSO-ST-24,",RBSPSO-24,",195948043292;195948043346,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,34.0,23.9,5.2,5.2,257,307.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2023-11-10,2023-11-15,"United States, Canada",ES_1141731_RBSO-ST-24_11102023105437_5450555,0
2393113,Zline,RFM-W-36,",,Brand: ZLINE.",195948008758,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,0,0,1,1,0,69.9,35.8,21.6,26.7,658,722.0,,,,0,,,,,2025-04-18,2025-04-22,"United States, Canada",ES_1141731_RFM-W-36_021820220202321_8124311,0
2393112,Zline,RFM-W-36-BS,",,Brand: ZLINE.",195948008765,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,0,0,1,1,0,69.9,35.8,21.6,26.7,658,722.0,,,,0,,,,,2025-04-18,2025-04-22,"United States, Canada",ES_1141731_RFM-W-36-BS_02182022020275_3782211,0
2732764,Zline,RWDO-GS-24,",RWDPO-24,",195948043254;195948043261,Compact Cooler,3 - Freestanding Compact Cooler,,1,0,0,0,0,34.0,23.9,4.8,4.8,129,194.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2023-11-10,2023-11-15,"United States, Canada",ES_1141731_RWDO-GS-24_11102023105114_7898675,0
2396169,"Zline, Hallman, Savalo",RBIV-30,",HRBIBM30PR,; ,S30BFR700IMBIP,",195948124656;811118037525;860010679302,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,1,0,1,0,83.6,29.8,16.0,19.4,551,603.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2023-08-23,2023-04-11,"United States, Canada",ES_1145610_RBIV-30_05092022134815_7433435,0
2470808,Vitara,VTFR1202EWE,",VTFR1202EBE,; ,VTFR1202ESE,",616833174964;616833174971;616833174988,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,59.8,23.6,12.1,14.7,316,352.0,,,,0,,,,,2023-04-23,2023-04-25,United States,ES_1145610_VTFR1202EWE_04232023144641_4011346,1
2409520,Vitara,VTFR1802EI*E,",,* means color, B for black, S for stainless finish, W for white",,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,0,0,0,1,0,66.4,29.5,18.1,21.3,448,490.0,,,,0,,,,,2023-02-20,2023-03-01,United States,ES_1145610_VTFR1802EI*E_030120230145745_1459541,1
2470809,Vitara,VTFR1803EWE,",VTFR1803EBE,; ,VTFR1803ESE,",616833175183;616833175220;616833175244,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,66.1,29.7,18.1,21.8,367,410.0,,,,0,,,,,2023-04-23,2023-04-25,United States,ES_1145610_VTFR1803EWE_04232023153704_8835412,1
2409521,Vitara,VTFR2101EI*E,",,* means color, B for black, S for stainless finish, W for white",,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,0,0,0,1,0,66.4,32.7,20.4,24.1,469,512.0,,,,0,,,,,2023-02-20,2023-03-01,United States,ES_1145610_VTFR2101EI*E_030120230146166_3598643,1
2470810,Vitara,VTFR2102EWE,",VTFR2102EBE,; ,VTFR2102ESE,",616833175183;616833175220;616833175244,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,68.8,29.7,20.2,24.1,382,428.0,,,,0,,,,,2023-04-23,2023-04-25,United States,ES_1145610_VTFR2102EWE_04232023155547_5816461,1
2470733,Vitara;Forte,VTFR1500EBE,",F15TFRAESBB,; ,F15TFRAESSS,; ,F15TFRAESWW,; ,VTFR1500ESE,; ,VTFR1500EWE,",616833174926;616833175008;616833175015;810119152183;810119152190;810119152206,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,66.0,27.9,14.6,17.0,333,371.0,,,,0,,,,,2023-04-20,2023-04-21,United States,ES_1145610_VTFR1500EBE_04212023103124_4363824,1
2470807,Vitara;Forté,VTFR1002EWE,",F10TFRAESBB,; ,F10TFRAESSS,; ,F10TFRAESWW,; ,VTFR1002EBE,; ,VTFR1002ESE,",616833174933;616833174940;616833174957;810119152596;810119152602;810119152619,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,0,0,0,0,0,59.8,23.6,10.0,12.1,297,331.0,,,,0,,,,,2023-04-23,2023-04-25,United States,ES_1145610_VTFR1002EWE_04232023134935_4275476,1
3943304,Viwin,FLS-80-BLACK,"Refrigerator-Freezer,FLS-80-BLACK,; Refrigerator-Freezer,FLS-80-BLUE,; Refrigerator-Freezer,FLS-80-SILVER,; Refrigerator-Freezer,FLS-80-WOOD,; Refrigerator-Freezer,FLS-80G-BLUE,; Refrigerator-Freezer,FLS-80G-CREAM,; Refrigerator-Freezer,FLS-80G-CREAM-35-ZQL3,; Refrigerator-Freezer,FLS-80G-RED,; Refrigerator-Freezer,FLS-80G-RED-35CU,; Refrigerator-Freezer,OOT-FLS-80G-BLUE-ZQL-5,Brand name: OOT; Refrigerator-Freezer,TY-FLS-80G-CREAM-35-ZQL3,Brand name: TY",,Compact Refrigerator,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,1,0,0,0,0,32.7,14.2,3.2,4.1,250,289.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2025-01-10,2025-01-10,United States,ES_1151531_FLS-80-BLACK_01102025153000_0000001,0
3943305,Viwin,FLS-90-BLACK,"Refrigerator-Freezer,FLD-90-BLACK,; Refrigerator-Freezer,FLD-90-D,; Refrigerator-Freezer,FLD-90-SILVER,; Refrigerator-Freezer,FLS-90-BLACK,; Refrigerator-Freezer,FLS-90-SILVER,",,Compact Refrigerator,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,1,0,0,0,0,38.6,15.8,3.6,4.4,255,292.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2025-01-10,2025-01-10,United States,ES_1151531_FLS-90-BLACK_01102025155000_0000001,0
3618358,Wanai,BC-98A,"Refrigerator,BC-98A,; Refrigerator,BC-98E,",,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,1,0,0,0,1,31.8,17.7,3.2,3.2,215,244.0,,R-600a,R-600a (GWP:3 | Lower GWP),0,,,,,2024-08-01,2024-06-07,United States,ES_1150944_BC-98A_07302024141900_0000001,0
4437356,Westbend,WB2220FDBMRSS,",,Brand Name: Westbend",079841170340,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,0,0,0,1,0,70.3,36.0,22.4,27.7,590,646.0,,,,0,,,,,2023-11-22,2025-06-12,"United States, Canada",ES_1131312_WB2220FDBMRSS_061220250239411_1953316,0
2683731,West Bend,WB0170ARTSS,",WB0170ARTB,; ,WB0170ARTW,",079841980475;079841980482;079841980499,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,1,0,0,0,0,20.2,17.7,1.7,1.7,233,275.0,,,,0,,,,,2023-09-01,2023-10-13,United States,ES_1131312_WB0170ARTSS_10112023094943_881921,0
