"ENERGY STAR Unique ID","Brand Name","Model Number","Additional Model Information","UPC","Height (inches)","Width (inches)","Depth (inches)","Weight (lbs)","Cooling Capacity (Btu/hr)","Voltage (volts)","Type","Installation Mounting Type","Support Bracket","Heating Mode","Casement Window","Product Class","Variable Speed Compressor","Refrigerant Type","Refrigerant with GWP","Combined Energy Efficiency Ratio (CEER)","Percent Less Energy Use than US Federal Standard","Annual Energy Use (kWh/yr)","Connected Capable","Connects Using","Communication Hardware Architecture","DR Protocol","Primary Communication Module/Device Brand Name and Model Number","Network Security Standards","Network Standby Power (watts)","Is Broadband Internet Connection Needed for Demand Response?","Direct on-premises Open-standard Based Interconnection","Date Available On Market","Date Certified","Markets","CB Model Identifier","Meets ENERGY STAR Most Efficient 2025 Criteria"
"3387785","BLACK+DECKER","BD08NWES","","810064695360","13.5","18.6","19.6","44.1","8,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","01/29/2024","01/29/2024","United States, Canada","ES_1126481_BD08NWES_01292024115535_80198615","No"
"3387786","BLACK+DECKER","BD10NWES","","810064695377","13.5","18.6","19.6","46.1","10,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","500","No","","","","","",,"","","01/29/2024","01/29/2024","United States, Canada","ES_1126481_BD10NWES_01292024115535_80198615","No"
"3387787","BLACK+DECKER","BD12NWES","","810064695384","14.6","19.1","21.8","50.7","12,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","01/29/2024","01/29/2024","United States, Canada","ES_1126481_BD12NWES_01292024115535_80198615","No"
"3629713","Century","RXTS-101A","","","13.5","19.2","22","54","10,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","500","No","","","","","",,"","","09/26/2024","09/26/2024","United States, Canada","ES_0017771_RXTS-101A_09272024112716_80221244","No"
"3629714","Century","RXTS-121A","","","13.5","19.2","22","56.9","12,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","09/26/2024","09/26/2024","United States, Canada","ES_0017771_RXTS-121A_09272024112716_80221244","No"
"3629712","Century","RXTS-81A","","","13.5","19.2","22","53.1","8,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","09/26/2024","09/26/2024","United States, Canada","ES_0017771_RXTS-81A_09272024112716_80221244","No"
"3943256","Comfort Aire","RADS-253R03",",,Dual voltage 230/208","0847283040190","17.9","23.6","25.4","103","24,000","230","Window","Does Not Straddle Window or Windowsill","No","No","None","5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","13.3","41%","1,353","No","","","","","",,"","","01/23/2025","01/23/2025","United States, Canada","ES_0017771_RADS-253R03_01232025093811_80241011","No"
"2620624","Comfort Aire","RXTS-101A","","847283029157","13.5","19.2","22","54","10,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","500","No","","","","","",,"","","07/18/2023","07/18/2023","United States, Canada","ES_0017771_RXTS-101A_07272023175325_80167537","No"
"2620625","Comfort Aire","RXTS-121A","","847283029164","13.5","19.2","22","56.9","12,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","07/18/2023","07/18/2023","United States, Canada","ES_0017771_RXTS-121A_07272023175325_80167537","No"
"2620623","Comfort Aire","RXTS-81A","","847283029171","13.5","19.2","22","53.1","8,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","07/18/2023","07/18/2023","United States, Canada","ES_0017771_RXTS-81A_07272023175325_80167537","No"
"3354606","Danby","DAC080B7IWDB-6","","067638029902","13.5","19.2","22","53.1","8,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","12/28/2023","12/18/2023","United States, Canada","ES_0031682_DAC080B7IWDB-6_01022024123846_80193130","No"
"3354607","Danby","DAC080B8IWDB-6","","067638030045","13.5","19.2","22","53.1","8,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","12/28/2023","12/28/2023","United States, Canada","ES_0031682_DAC080B8IWDB-6_01022024123846_80193130","No"
"3477711","Danby","DAC080EBIBDB","","067638033152","13.5","18.6","19.6","44.1","8,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","05/08/2024","05/08/2024","United States, Canada","ES_0031682_DAC080EBIBDB_05082024100453_80204879","No"
"3354608","Danby","DAC100B8IWDB-6","","067638030069","13.5","19.2","22","54","10,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","500","No","","","","","",,"","","12/28/2023","12/28/2023","United States, Canada","ES_0031682_DAC100B8IWDB-6_01022024123846_80193130","No"
"3354609","Danby","DAC120ECBIWDB","","067638031943","14.7","21.7","19","50.9","12,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","12/28/2023","12/28/2023","United States, Canada","ES_0031682_DAC120ECBIWDB_01022024123846_80193130","No"
"3477712","Danby","DAC140EBIBDB","","067638033176","14.7","21.7","19","56","14,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","40%","700","No","","","","","",,"","","05/08/2024","05/08/2024","United States, Canada","ES_0031682_DAC140EBIBDB_05082024100453_80204879","No"
"3417923","DELLA","048-TL-W10KI","","192928042535","13.4","20.7","19.3","57.8","10,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","500","No","","","","","",,"","","02/28/2024","03/04/2024","United States, Canada","ES_1141693_048-TL-W10KI_02292024172105_3444940","No"
"3463021","DELLA","048-TL-W10KI","","192928042535","13.4","20.7","19.3","57.8","10,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","500","No","","","","","",,"","","02/28/2024","04/29/2024","United States, Canada","ES_1141693_048-TL-W10KI_04282024093553_436365","No"
"3417922","DELLA","048-TL-W12KI","","192928042542","13.4","20.7","19.3","58.6","12,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","02/28/2024","03/04/2024","United States, Canada","ES_1141693_048-TL-W12KI_02292024172626_4044153","No"
"3463022","DELLA","048-TL-W12KI","","192928042542","13.4","20.7","19.3","58.6","12,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","02/28/2024","04/29/2024","United States, Canada","ES_1141693_048-TL-W12KI_04282024094116_3658105","No"
"3943309","Hisense","AHLW1225TW1W",",AWUS1225TW,","810088369933;850072177014","14.6","20.3","20.7","55.1","12,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","12/11/2024","12/05/2024","United States","ES_1115137_AHLW1225TW1W_12192024133734_6841546","No"
"3425482","Hisense","AHW0823TW1W",",AW0823TW1W,; ,WCT08W25A,","810088361722;810088366352;810088367922","13.2","18.5","18.9","44.5","8,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","03/27/2024","04/02/2024","United States","ES_1115137_AHW0823TW1W_03292024101816_7505761","No"
"3543865","Hisense","AW1023TW1W","","810088361739","13.2","18.5","18.9","46.3","10,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","500","No","","","","","",,"","","06/19/2024","06/21/2024","United States","ES_1115137_AW1023TW1W_06192024192544_5925409","No"
"3543867","Hisense","AW1422TW1W","","819130029542","14.6","18.9","21.5","58.9","14,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","40%","700","No","","","","","",,"","","06/19/2024","06/21/2024","United States","ES_1115137_AW1422TW1W_06192024194426_3280450","No"
"3543868","Hisense","AW1823TW3W","","810088361746","17.9","23.6","25.3","84.9","18,000","230","Window","Does Not Straddle Window or Windowsill","Yes","No","None","4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","40%","900","No","","","","","",,"","","06/19/2024","06/21/2024","United States","ES_1115137_AW1823TW3W_06202024090946_9213678","No"
"3543869","Hisense","AW2223TW3W","","810088361753","17.9","23.6","25.3","87.1","22,000","230","Window","Does Not Straddle Window or Windowsill","Yes","No","None","5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","60%","1,100","No","","","","","",,"","","06/19/2024","06/21/2024","United States","ES_1115137_AW2223TW3W_06202024092617_6466333","Yes"
"3845046","Hisense","AWL1225TW1W","","810088367564","14.6","20.3","20.7","55.1","12,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","01/20/2025","12/05/2024","United States, Canada","ES_1115137_AWL1225TW1W_12042024104517_2930414","No"
"4498411","Hisense","AWUS1026TW",",HW1026CW,","850072177816;850076697471","14.6","20.3","20.7","55.1","10,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","500","No","","","","","",,"","","09/02/2025","09/05/2025","United States","ES_1115137_AWUS1026TW_09042025105816_6255761","No"
"3798664","Hisense","HLAW0825TW","","810088367809","14.6","20.3","20.7","51.2","8,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","11/05/2024","11/13/2024","United States","ES_1115137_HLAW0825TW_11112024101758_9996759","No"
"3845047","Hisense","LWCT12W25A","","810088367946","14.6","20.3","20.7","55.1","12,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","03/28/2025","12/05/2024","United States","ES_1115137_LWCT12W25A_12042024104517_7130243","No"
"3845050","Hisense","WAWL1225TW1W","","810088368202","14.6","20.3","20.7","55.1","12,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","03/15/2025","12/05/2024","United States","ES_1115137_WAWL1225TW1W_12042024104518_9005526","No"
"3706663","Hisense","WCT06W25A","","810088367915","11.8","15.9","13.8","35.3","6,000","115","Window","Does Not Straddle Window or Windowsill","Yes","No","None","2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","13.7","25%","329","No","","","","","",,"","","10/14/2024","10/21/2024","United States","ES_1115137_WCT06W25A_10142024145654_9162866","No"
"4498965","Honeywell","HAC-8I","","811691029290","13.5","19.2","22","53.1","8,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","09/12/2025","09/12/2025","United States, Canada","ES_1132323_HAC-8I_09152025123819_80268568","No"
"4481448","HOUSE KOBO","KOBOGJC08BU","","","13","21","18","60.6","8,100","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15.5","42%","392","No","","","","","",,"","","08/02/2025","08/02/2025","United States, Canada","ES_1150317_KOBOGJC08BU_08202025122250_80262526","No"
"4481449","HOUSE KOBO","KOBOGJC10BU","","","13","21","18","65","10,000","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","14.7","35%","510","No","","","","","",,"","","08/02/2025","08/02/2025","United States, Canada","ES_1150317_KOBOGJC10BU_08202025122250_80262526","No"
"4481450","HOUSE KOBO","KOBOGJC12BU","","","13","21","18","65","11,500","115","Window","Straddles Window","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","14.7","35%","587","No","","","","","",,"","","08/02/2025","08/02/2025","United States, Canada","ES_1150317_KOBOGJC12BU_08202025122250_80262526","No"
"3550238","Hykolity","ACB-2601","","","13.5","19.2","22","53.1","8,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","07/03/2024","07/03/2024","United States, Canada","ES_1150728_ACB-2601_07032024124429_80208344","No"
"3550239","Hykolity","ACB-2602","","","13.5","19.2","22","54","10,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","500","No","","","","","",,"","","07/03/2024","07/03/2024","United States, Canada","ES_1150728_ACB-2602_07032024124429_80208344","No"
"3550240","Hykolity","ACB-2603","","","13.5","19.2","22","56.9","12,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","07/03/2024","07/03/2024","United States, Canada","ES_1150728_ACB-2603_07032024124429_80208344","No"
"3174245","Insignia","NS-AC12WWH5-C","","600603303067","14.7","21.7","19","50.9","12,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","12/20/2023","12/22/2023","Canada","ES_1059185_NS-AC12WWH5-C_122220231037728_3631320","No"
"3890974","Keplerx","KARC10RSVE1","","810112573275","13.5","18.6","19.6","46.1","10,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","500","No","","","","","",,"","","12/13/2024","12/13/2024","United States, Canada","ES_1055302_KARC10RSVE1_12132024113552","No"
"3417924","DELLA","048-TL-W8KI","","192928042528","13.4","20.7","19.3","56.2","8,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","02/28/2024","03/04/2024","United States, Canada","ES_1141693_048-TL-W8KI_02292024165059_4724084","No"
"3463020","DELLA","048-TL-W8KI","","192928042528","13.4","20.7","19.3","56.2","8,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","02/28/2024","04/29/2024","United States, Canada","ES_1141693_048-TL-W8KI_04282024093151_4905053","No"
"3361147","Friedrich","CCV08A10A","","724587442316","13.4","20.7","19.3","56.2","8,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","400","No","","","","","",,"","","11/27/2023","01/18/2024","United States, Canada","ES_31705_CCV08A10A_01172024135900_6351434","No"
"3361148","Friedrich","CCV10A10A","","724587442328","13.4","20.7","19.3","57.8","10,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","500","No","","","","","",,"","","11/27/2023","01/18/2024","United States, Canada","ES_31705_CCV10A10A_01172024140454_4386407","No"
"3361146","Friedrich","CCV12A10A","","724587442335","13.4","20.7","19.3","58.6","12,000","115","Window","Does Not Straddle Window or Windowsill","No","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","600","No","","","","","",,"","","11/27/2023","01/18/2024","United States, Canada","ES_31705_CCV12A10A_01172024140929_4342157","No"
"3478067","Friedrich","CCV15A10A","","","15.3","26","27.5","102","15,000","115","Window","Straddles Window","Yes","No","None","4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","14.4","35%","781","No","","","","","",,"","","05/16/2024","03/11/2024","United States, Canada","ES_0031705_CCV15A10A_05162024104007_80172671","No"
"3478068","Friedrich","CCV18A30A","","","15.3","26","27.5","116","18,000","230","Window","Straddles Window","Yes","No","None","4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","14.4","35%","938","No","","","","","",,"","","05/16/2024","03/11/2024","United States, Canada","ES_0031705_CCV18A30A_05162024104007_80172671","No"
"3478069","Friedrich","CCV24A30A","","","15.3","26","27.5","122","24,000","230","Window","Straddles Window","Yes","No","None","5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","12.7","35%","1,417","No","","","","","",,"","","05/16/2024","03/11/2024","United States, Canada","ES_0031705_CCV24A30A_05162024104007_80172671","No"
"3999717","Friedrich","KCVL28B30A","","724587447743","20.2","28","35.5","155","28,900","230","Window","Does Not Straddle Window or Windowsill","Yes","No","None","5b. Without reverse cycle, with louvered sides, and 28,000 Btu/h or more","Yes","R-32","R-32 (GWP:675 | Lower GWP)","13.2","47%","1,642","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KCVL28B30A_031320250539657_5618256","Yes"
"3999711","Friedrich","KCVL36B30A","","724587447750","20.2","28","35.5","155","34,100","230","Window","Does Not Straddle Window or Windowsill","Yes","No","None","5b. Without reverse cycle, with louvered sides, and 28,000 Btu/h or more","Yes","R-32","R-32 (GWP:675 | Lower GWP)","12.2","36%","2,096","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KCVL36B30A_031320250540480_7748271","No"
"3999710","Friedrich","KCVM14B10A","","724587447712","17.9","25.9","29","120","13,900","115","Window","Does Not Straddle Window or Windowsill","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","14.7","35%","709","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KCVM14B10A_03132025054388_9329787","No"
"3999709","Friedrich","KCVM18B30A","","724587447729","17.9","25.9","29","130","19,100","230","Window","Does Not Straddle Window or Windowsill","Yes","No","None","4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","14.4","35%","995","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KCVM18B30A_031320250543968_8633713","No"
"3999708","Friedrich","KCVM24B30A","","724587447736","17.9","25.9","29","130","23,200","230","Window","Does Not Straddle Window or Windowsill","Yes","No","None","5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","13","38%","1,339","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KCVM24B30A_031320250546877_6695529","No"
"3999712","Friedrich","KCVS08B10A","","724587447637","15.9","25.9","29","100","8,700","115","Window","Does Not Straddle Window or Windowsill","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","16","47%","408","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KCVS08B10A_031320250541456_4475778","Yes"
"3999713","Friedrich","KCVS12B10A","","724587447644","15.9","25.9","29","110","12,500","115","Window","Does Not Straddle Window or Windowsill","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","625","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KCVS12B10A_031320250545845_8606740","No"
"3999714","Friedrich","KCVS12B30A","","724587447651","15.9","25.9","29","110","12,700","230","Window","Does Not Straddle Window or Windowsill","Yes","No","None","3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","15","38%","635","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KCVS12B30A_031320250540435_2384658","No"
"3999715","Friedrich","KCVS16B30A","","724587447668","15.9","25.9","29","110","16,200","230","Window","Does Not Straddle Window or Windowsill","Yes","No","None","4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","14.4","35%","844","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KCVS16B30A_031320250542123_9735626","No"
"3999716","Friedrich","KHVL28B35A","","724587447705","20.2","28","35.5","160","28,200","230","Window","Does Not Straddle Window or Windowsill","Yes","Yes","None","13. With reverse cycle, with louvered sides, and 20,000 Btu/h or more","Yes","R-32","R-32 (GWP:675 | Lower GWP)","12.6","35%","1,679","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KHVL28B35A_031320250541617_6450810","No"
"3999718","Friedrich","KHVM24B34A","","724587447699","17.9","25.9","29","135","22,900","230","Window","Does Not Straddle Window or Windowsill","Yes","Yes","None","13. With reverse cycle, with louvered sides, and 20,000 Btu/h or more","Yes","R-32","R-32 (GWP:675 | Lower GWP)","12.6","35%","1,363","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KHVM24B34A_031320250541250_9181875","No"
"3999719","Friedrich","KHVS10B11A","","724587447675","15.9","25.9","29","105","10,200","115","Window","Does Not Straddle Window or Windowsill","Yes","Yes","None","11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","14","43%","546","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KHVS10B11A_031320250546412_3984241","No"
"3999720","Friedrich","KHVS12B33A","","724587447682","15.9","25.9","29","115","12,600","230","Window","Does Not Straddle Window or Windowsill","Yes","Yes","None","11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","14.4","47%","656","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_KHVS12B33A_031320250541152_3468611","Yes"
"3999721","Friedrich","WCVT10B10A","","724587447767","15.2","26.5","21","90","11,000","115","Through the Wall","Does Not Straddle Window or Windowsill","Yes","No","None","8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","13","37%","635","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_WCVT10B10A_031320250542337_4699188","No"
"3999722","Friedrich","WCVT10B30A","","724587447774","15.2","26.5","21","90","11,100","230","Through the Wall","Does Not Straddle Window or Windowsill","Yes","No","None","8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","13","37%","640","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_WCVT10B30A_031320250543197_7616971","No"
"3999723","Friedrich","WCVT12B10A","","724587447781","15.2","26.5","21","110","13,500","115","Through the Wall","Does Not Straddle Window or Windowsill","Yes","No","None","8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","13.2","39%","767","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_WCVT12B10A_031320250544463_8534504","No"
"3999724","Friedrich","WCVT12B30A","","724587447798","15.2","26.5","21","110","13,600","230","Through the Wall","Does Not Straddle Window or Windowsill","Yes","No","None","8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","13.9","46%","734","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_WCVT12B30A_031320250544859_2821088","Yes"
"3999725","Friedrich","WCVT16B30A","","724587447804","15.2","26.5","21","110","16,800","230","Through the Wall","Does Not Straddle Window or Windowsill","Yes","No","None","9. Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h","Yes","R-32","R-32 (GWP:675 | Lower GWP)","12.6","35%","1,000","No","","","","","",,"","","03/12/2025","03/13/2025","United States, Canada","ES_31705_WCVT16B30A_031320250545926_6354196","No"
