ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Oven Classification,Size,Heat Source Fuel Type,Input Rate (kW),Input Rate (Btu/hr),Gas Oven Convection Mode Pre-Heat Energy (Btu),Electric Oven Convection Mode Pre-Heat Energy (kWh),Convection Mode Pre-Heat Time (min),Gas Oven Steam Mode Pre-Heat Energy (Btu),Electric Oven Steam Mode Pre-Heat Energy (kWh),Steam Mode Pre-Heat Time (min),Electric Oven Convection Mode Idle Energy Rate (kW),Gas Oven Convection Mode Idle Energy Rate (Btu/hr),Gas Oven Convection Mode Electric Idle Energy Rate (kW),Gas Oven Convection Mode Total Idle Energy Rate (Btu/hr),Method of Steam Generation,Half-Size and Full-Size Steam Pan Capacity,Two-Thirds-Size Steam Pan Capacity,Half-Size Sheet Pan Capacity,Full-Size Sheet Pan Capacity,Electric Oven Steam Mode Idle Energy Rate (kW),Gas Oven Steam Mode Idle Energy Rate (Btu/hr),Gas Oven Steam Mode Electric Idle Energy Rate (kW),Gas Oven Steam Mode Total Idle Energy Rate (Btu/hr),Convection Mode Cooking Energy Efficiency (%),Steam Mode Cooking Energy Efficiency (%),Convection Mode Production Capacity (lbs/hr),Steam Mode Production Capacity (lbs/hr),Convection Mode Cooking Period Water Consumption (gal/pan),Convection Mode Idle Period Water Consumption (gal/hr/pan),Steam Mode Cooking Period Water Consumption (gal/pan),Steam Mode Idle Period Water Consumption (gal/hr/pan),Rack Oven Baking-Energy Efficiency (%),Baking Production Capacity (lbs/hr),Set-Back Idle Mode,Steam Injection Period Water Consumption (gal/min),Date Available on Market,Date Certified,Markets,CB Model Identifier
3891775,Moffat Limited,Moffat Limited,E23M3,E23M3,,,Convection,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,2.7,,,0.0,7.35,,,,0.62,,,,Boiler-less/Spritzer/Injector,,,3.0,,,,,,71.0,,27.3,,,,,,,,,,2010-05-24,2024-08-23,"United States, Canada",ES_1086631_E23M3_12132024152912_1002714
2406731,Moffat Limited,Moffat Limited,E32D4,E32D4,,,Convection,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,5.8,,,1.0,7.8,,,,0.95,,,,Boiler-less/Spritzer/Injector,,,,4.0,,,,,78.0,,68.5,,,,,,,,,0.06,2014-08-01,2014-11-05,"United States, Canada",EES_1086631_E32D4_11052014131801_1002268
2406730,Moffat Limited,Moffat Limited,E32D5,E32D5,"E32T5,E32T5,",,Convection,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,5.8,,,1.0,7.8,,,,0.95,,,,Boiler-less/Spritzer/Injector,,,,5.0,,,,,81.0,,79.1,,,,,,,,,0.06,2013-05-01,2023-03-06,"United States, Canada",ES_1086631_E32D5_07292013092025_1002238
2406729,Moffat Limited,Moffat Limited,E33T5,E33T5,"E33D5,E33D5,",,Convection,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,6.0,,,1.0,7.8,,,,0.76,,,,Boiler-less/Spritzer/Injector,,,5.0,,,,,,79.0,,59.8,,,,,,,,,0.06,2017-11-08,2017-11-08,"United States, Canada",ES_1086631_E33T5_07292013092025_1002237
3360649,MVP Group Corp.,Ikon,IGCO,IGCO,",IGCO-2,",,Convection,Type II - Floor and roll-in units,Full-size,Gas,,54000.0,9041.0,,10.06,,,,,8272.0,,8272.0,Boiler-less/Spritzer/Injector,,,,5.0,,,,,50.0,,80.1,,,,,,,,,,2024-01-03,2024-01-09,"United States, Canada",ES_1092313_IGCO_01082024134443_6310388
2407118,Rational,Rational Ag,iCombiPro 6-2/3 elec.,LM100AE,",,6-2/3 elec.",,Combination,"Type I - Table, countertop, and stand mounted units",Two-thirds size,Electric,5.7,,,0.0,8.5,,0.0,5.34,0.46,,,,Boiler/Steam Generator,4.0,4.0,,,0.41,,,,76.0,57.0,28.0,56.3,0.0,0.0,0.11,0.03,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100AE_01192023124852_80151055
2407120,Rational,Rational Ag,iCombiPro 6-half elec.,LM100BE,",,6-1/1 elec.",,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,10.8,,,1.0,3.42,,1.0,6.17,0.71,,,,Boiler/Steam Generator,6.0,,6.0,,0.82,,,,80.0,59.0,65.6,103.3,0.0,0.0,0.24,0.05,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100BE_01192023124852_80151055
2407114,Rational,Rational Ag,iCombiPro 6-half gas,LM100BG,",,6-1/1 gas",,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Gas,,49500.0,2830.0,,10.83,4129.0,,5.67,,3061.0,0.06,3266.0,Boiler/Steam Generator,6.0,,6.0,,,3960.0,0.09,4267.0,62.0,50.0,63.3,118.9,0.0,0.0,0.15,0.05,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100BG_01192023124852_80151055
2407117,Rational,Rational Ag,iCombiPro 6-full elec.,LM100CE,",,6-2/1 elec.",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.4,,,1.0,3.27,,2.0,6.46,0.98,,,,Boiler/Steam Generator,12.0,,,6.0,0.84,,,,82.0,57.0,116.6,217.03,0.0,0.0,0.39,0.02,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100CE_01192023124852_80151055
2407111,Rational,Rational Ag,iCombiPro 6-full gas,LM100CG,",,6-2/1 gas",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,106500.0,3636.0,,2.4,5919.0,,4.92,,3847.0,0.17,4427.0,Boiler/Steam Generator,12.0,,,6.0,,4106.0,0.13,4536.0,66.0,55.0,106.97,238.94,0.0,0.0,0.19,0.02,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100CG_01192023124852_80151055
2407122,Rational,Rational Ag,iCombiPro 10-half elec.,LM100DE,",,10-1/1 elec.",,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,18.9,,,1.0,3.17,,1.0,3.75,0.84,,,,Boiler/Steam Generator,10.0,,10.0,,0.77,,,,80.0,63.0,108.5,199.2,0.0,0.0,0.33,0.08,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100DE_01192023124852_80151055
2407115,Rational,Rational Ag,iCombiPro 10-half gas,LM100DG,",,10-1/1 gas",,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Gas,,83500.0,4307.0,,3.33,8114.0,,7.93,,3759.0,0.16,4305.0,Boiler/Steam Generator,10.0,,10.0,,,6109.0,0.12,6518.0,64.0,55.0,97.93,194.03,0.01,0.01,0.17,0.06,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100DG_01192023124852_80151055
2407119,Rational,Rational Ag,iCombiPro 10-full elec.,LM100EE,",,10-2/1 elec.",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,37.4,,,1.0,7.0,,2.0,3.5,1.22,,,,Boiler/Steam Generator,20.0,,,10.0,1.19,,,,82.0,64.0,205.7,383.2,0.0,0.0,0.16,0.03,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100EE_01192023124852_80151055
2407116,Rational,Rational Ag,iCombiPro 10-full gas,LM100EG,",,10-2/1 gas",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,152000.0,6729.0,,2.67,9497.0,,3.75,,5140.0,0.23,5925.0,Boiler/Steam Generator,20.0,,,10.0,,6653.0,0.14,7131.0,64.0,57.0,190.66,374.79,0.0,0.0,0.13,0.03,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100EG_01192023124852_80151055
2407121,Rational,Rational Ag,iCombiPro 20-half elec.,LM100FE,",,20-1/1 elec.",,Combination,Type II - Floor and roll-in units,Half-size,Electric,37.0,,,2.0,3.0,,2.0,3.83,1.59,,,,Boiler/Steam Generator,20.0,,20.0,,1.63,,,,80.0,64.0,207.9,447.3,0.0,0.0,0.27,0.08,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100FE_01192023124852_80151055
2407112,Rational,Rational Ag,iCombiPro 20-half gas,LM100FG,",,20-1/1 gas",,Combination,Type II - Floor and roll-in units,Half-size,Gas,,159500.0,6681.0,,4.67,9847.0,,6.25,,6015.0,0.94,9222.0,Boiler/Steam Generator,20.0,,20.0,,,6538.0,0.23,7323.0,65.0,52.0,190.4,407.4,0.0,0.0,0.24,0.04,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100FG_01192023124852_80151055
2407123,Rational,Rational Ag,iCombiPro 20-full elec.,LM100GE,",,20-2/1 elec.",,Combination,Type II - Floor and roll-in units,Full-size,Electric,67.9,,,2.0,1.75,,4.0,7.42,2.25,,,,Boiler/Steam Generator,40.0,,,20.0,1.84,,,,82.0,61.0,355.64,735.11,0.0,0.0,0.22,0.01,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100GE_01192023124852_80151055
2407113,Rational,Rational Ag,iCombiPro 20-full gas,LM100GG,",,20-2/1 gas",,Combination,Type II - Floor and roll-in units,Full-size,Gas,,303500.0,14615.0,,8.5,14551.0,,5.0,,7401.0,0.48,9039.0,Boiler/Steam Generator,40.0,,,20.0,,7813.0,0.24,8632.0,62.0,58.0,414.2,667.5,0.0,0.0,0.25,0.02,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM100GG_01192023124852_80151055
2407128,Rational,Rational Ag,iCombiClassic 6-half elec.,LM200BE,",,6-1/1 elec.",,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,10.8,,,1.0,3.67,,1.0,6.53,0.75,,,,Boiler/Steam Generator,6.0,,6.0,,0.81,,,,78.0,60.0,54.51,103.88,0.0,0.0,0.23,0.05,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM200BE_01192023124852_80151055
2407127,Rational,Rational Ag,iCombiClassic 6-half gas,LM200BG,",,6-1/1 gas",,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Gas,,49500.0,2492.0,,3.0,5174.0,,7.32,,3581.0,0.33,4707.0,Boiler/Steam Generator,6.0,,6.0,,,3293.0,0.4,4658.0,60.0,52.0,54.0,107.11,0.02,0.03,0.2,0.07,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM200BG_01192023124852_80151055
2407126,Rational,Rational Ag,iCombiClassic 6-full elec.,LM200CE,",,6-2/1 elec.",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.4,,,1.0,2.0,,2.0,6.32,1.13,,,,Boiler/Steam Generator,12.0,,,6.0,0.98,,,,78.0,59.0,109.33,210.35,0.0,0.0,0.24,0.02,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM200CE_01192023124852_80151055
2407124,Rational,Rational Ag,iCombiClassic 6-full gas,LM200CG,",,6-2/1 gas",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Gas,,106500.0,3987.0,,2.32,4966.0,,5.62,,4910.0,0.44,6411.0,Boiler/Steam Generator,12.0,,,6.0,,3973.0,0.63,6123.0,63.0,48.0,109.9,239.2,0.0,0.01,0.25,0.02,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM200CG_01192023124852_80151055
2407125,Rational,Rational Ag,iCombiClassic 10-half elec.,LM200DE,",,10-1/1 elec.",,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,18.9,,,1.0,2.78,,1.0,4.77,1.04,,,,Boiler/Steam Generator,10.0,,10.0,,1.01,,,,78.0,62.0,103.1,189.2,0.0,0.0,0.21,0.04,,,,,2020-05-05,2023-01-19,"United States, Canada",ES_1088380_LM200DE_01192023124852_80151055
2452996,Retigo s.r.o.,Retigo S.R.O.,B 1011 i,B 1011 i,,,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,18.6,,,172263.0,60.0,,247909.0,60.0,1.01,,,,Boiler-less/Spritzer/Injector,10.0,,10.0,,1.13,,,,81.0,68.0,96.61,179.0,0.0,0.0,,0.21,,,,,2018-06-29,2023-03-30,"United States, Canada",ES_1142075_B 1011 i5__04032023152053_80161055
2814190,Retigo s.r.o.,Retigo S.R.O.,B 621 i,B 621 i,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,15.3,,,1.0,4.11,,0.0,1.95,1.1,,,,Boiler-less/Spritzer/Injector,12.0,,12.0,6.0,1.25,,,,80.0,68.0,118.2,170.1,0.0,0.0,0.33,0.18,,,,,2022-09-01,2023-11-29,"United States, Canada",ES_1142075_B 621 i_11302023105426_80183533
2452930,Revent International AB,Revent,724,724,,,Rack,Type II - Floor and roll-in units,Full-size,Gas,,335600.0,69750.0,,13.67,,,,,19942.0,0.45,21477.0,Boiler/Steam Generator,,,,20.0,,,,,,,,,,,,,59.0,294.7,1.0,,2016-10-06,2016-10-07,"United States, Canada",ES_1116902_724_10062016093031_6208154
2452928,Revent International AB,Revent,726 G CG U,726 G CG U,,,Rack,Type II - Floor and roll-in units,Full-size,Gas,,170000.0,40710.0,,15.5,,,,,21980.0,0.74,24504.0,Boiler/Steam Generator,,,,15.0,,,,,,,,,,,,,49.0,131.1,1.0,,2016-07-07,2016-07-08,"United States, Canada",ES_1116902_726 G CG U_07072016091215_8265497
2452931,Revent International AB,Revent,ONE26,ONE26,,,Rack,Type II - Floor and roll-in units,Full-size,Gas,,173400.0,31100.0,,11.0,,,,,16650.0,0.99,20028.0,Boiler/Steam Generator,,,,15.0,,,,,,,,,,,,,53.0,136.4,1.0,,2016-10-06,2016-10-07,"United States, Canada",ES_1116902_ONE26_03152023120651_207025
2452929,Revent International AB,Revent,ONE39,ONE39,,,Convection,Type II - Floor and roll-in units,Full-size,Gas,,88813.0,12461.0,,9.25,,,,,3516.0,0.63,5666.0,Boiler/Steam Generator,,,,8.0,,,,,69.0,,127.0,,,,,,,,1.0,,2016-10-06,2016-10-07,"United States, Canada",ES_1116902_ONE39_10062016093652_8334619
2430178,"Royal Range Of California, Inc.",Royal Range,RCOS-1,RCOS-1,"RCOS-2,,",469092,Convection,Type II - Floor and roll-in units,Full-size,Gas,,70000.0,12465.0,,10.03,,,,,8866.0,0.43,10332.0,Boiler-less/Spritzer/Injector,,,,5.0,,,,,54.0,,95.3,,,,,,,,,,2021-01-01,2021-02-16,"United States, Canada",ES_1091953_RCOS-13_03202023082825_80156174
4016394,"Royal Range Of California, Inc.","Royal Range Of California, Inc.",RCOS-1-HE,RCOS-1-HE,"RCOS-2-HE,,",,Convection,Type II - Floor and roll-in units,Full-size,Gas,,70000.0,9533.0,,8.52,,,,,6906.0,0.69,9260.0,Boiler-less/Spritzer/Injector,,,,5.0,,,,,56.0,,115.64,,,,,,,,,,2025-01-01,2024-04-18,"United States, Canada",ES_1091953_RCOS-1-HE_04242025123611_80238841
3436306,HOUNÖ A/S,Leventi,Invoq Hybrid 20 1/1 GN,Hybrid 20 1/1,,,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,3.0,11.41,1.74,,,,Boiler/Steam Generator,20.0,,,20.0,1.05,,,,78.0,67.0,173.34,225.95,1.34,0.01,0.08,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 2/1_04122024162183_80198196
3436322,HOUNÖ A/S,Leventi,Invoq Hybrid 20 2/1 GN,Hybrid 20 2/1,,,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,3.0,11.4,2.0,,,,Boiler/Steam Generator,40.0,,,40.0,1.08,,,,81.0,77.0,329.63,389.34,0.0,0.0,0.06,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 1/1_04122024164987_80198196
3436242,HOUNÖ A/S,Leventi,Invoq Hybrid 6 1/1 GN (PT),Hybrid 6 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler/Steam Generator,7.0,,,7.0,0.62,,,,78.0,64.0,59.56,76.11,0.02,0.02,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 1/1_04122024162411_80198196
3436274,HOUNÖ A/S,Leventi,Invoq Hybrid 6 2/1 GN,Hybrid 6 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,3.09,1.1,,,,Boiler/Steam Generator,14.0,,,14.0,0.67,,,,80.0,71.0,112.6,166.3,0.09,0.02,0.09,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 2/1_04122024162765_80198196
3436259,HOUNÖ A/S,Sveba Dahlen,Invoq Combi 10 1/1 GN (PT),Combi 10 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,19.3,,,1.0,4.13,,1.0,3.11,1.01,,,,Boiler-less/Spritzer/Injector,10.0,,,10.0,0.73,,,,78.0,62.0,83.96,96.78,0.01,0.01,0.16,0.16,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 10 1/1_041220241624544_80198196
3436289,HOUNÖ A/S,Sveba Dahlen,Invoq Combi 10 2/1 GN,Combi 10 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,1.0,1.45,1.2,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.61,,,,81.0,73.0,161.3,134.1,0.0,0.01,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 10 2/1_04122024162692_80198196
3436307,HOUNÖ A/S,Sveba Dahlen,Invoq Combi 20 1/1 GN,Combi 20 1/1,,,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,1.0,2.12,1.74,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.93,,,,78.0,70.0,173.34,176.72,1.34,0.01,0.09,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 1/1_04122024162182_80198196
3436323,HOUNÖ A/S,Sveba Dahlen,Invoq Combi 20 2/1 GN,Combi 20 2/1,,,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,2.0,1.57,2.0,,,,Boiler-less/Spritzer/Injector,40.0,,,40.0,0.99,,,,81.0,78.0,329.63,307.93,0.0,0.0,0.05,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 2/1_04122024167254_80198196
3436243,HOUNÖ A/S,Sveba Dahlen,Invoq Combi 6 1/1 GN (PT),Combi 6 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler-less/Spritzer/Injector,7.0,,,7.0,0.62,,,,78.0,58.0,59.56,71.43,0.02,0.02,0.22,0.22,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 1/1_04122024162412_80198196
3436275,HOUNÖ A/S,Sveba Dahlen,Invoq Combi 6 2/1 GN,Combi 6 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,2.43,1.1,,,,Boiler-less/Spritzer/Injector,14.0,,,14.0,0.64,,,,80.0,75.0,112.6,168.2,0.09,0.02,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 2/1_04122024162767_80198196
3436260,HOUNÖ A/S,Sveba Dahlen,Invoq Hybrid 10 1/1 GN (PT),Hybrid 10 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,19.3,,,1.0,4.13,,1.0,7.4,1.01,,,,Boiler/Steam Generator,10.0,,,10.0,0.83,,,,78.0,59.0,83.96,114.11,0.01,0.01,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 2/1_04122024162447_80198196
3436290,HOUNÖ A/S,Sveba Dahlen,Invoq Hybrid 10 2/1 GN,Hybrid 10 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,2.0,7.06,1.2,,,,Boiler/Steam Generator,20.0,,,20.0,0.69,,,,81.0,72.0,161.3,155.5,0.0,0.01,0.08,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 1/1_04122024162693_80198196
3436308,HOUNÖ A/S,Sveba Dahlen,Invoq Hybrid 20 1/1 GN,Hybrid 20 1/1,,,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,3.0,11.41,1.74,,,,Boiler/Steam Generator,20.0,,,20.0,1.05,,,,78.0,67.0,173.34,225.95,1.34,0.01,0.08,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 2/1_04122024162181_80198196
3436324,HOUNÖ A/S,Sveba Dahlen,Invoq Hybrid 20 2/1 GN,Hybrid 20 2/1,,,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,3.0,11.4,2.0,,,,Boiler/Steam Generator,40.0,,,40.0,1.08,,,,81.0,77.0,329.63,389.34,0.0,0.0,0.06,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 1/1_04122024162014_80198196
3436244,HOUNÖ A/S,Sveba Dahlen,Invoq Hybrid 6 1/1 GN (PT),Hybrid 6 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler/Steam Generator,7.0,,,7.0,0.62,,,,78.0,64.0,59.56,76.11,0.02,0.02,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 1/1_04122024162413_80198196
3436276,HOUNÖ A/S,Sveba Dahlen,Invoq Hybrid 6 2/1 GN,Hybrid 6 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,3.09,1.1,,,,Boiler/Steam Generator,14.0,,,14.0,0.67,,,,80.0,71.0,112.6,166.3,0.09,0.02,0.09,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 2/1_04122024162897_80198196
2631792,Imperial Commercial Cooking Equipment,Imperial,PCV-1,PCV-1,,818667020060,Convection,Type II - Floor and roll-in units,,Gas,,62115.0,15887.0,,15.7,,,,,,0.62,9173.0,Boiler/Steam Generator,,,,5.0,,,,,49.0,,92.85,,,,,,,,,,2021-01-19,2023-07-10,"United States, Canada",ES_1084100_PCV-1_08032023073347_3158354
2631793,Imperial Commercial Cooking Equipment,Imperial,PCV-2,PCV-2,,818667020077,Convection,Type II - Floor and roll-in units,,Gas,,62115.0,15887.0,,15.7,,,,,,0.62,9173.0,Boiler/Steam Generator,,,,5.0,,,,,49.0,,92.85,,,,,,,,,,2021-01-19,2023-07-10,"United States, Canada",ES_1084100_PCV-2_08032023073347_3125882
2631772,Imperial Commercial Cooking Equipment,Imperial,PCVG-1,PCVG-1,"PCVG-1,PCV-1,",818667020060,Convection,Type II - Floor and roll-in units,,Gas,,62115.0,15887.0,,15.7,,,,,,0.62,9173.0,Boiler/Steam Generator,,,,5.0,,,,,49.0,,92.85,,,,,,,,,,2021-01-19,2023-07-10,"United States, Canada",ES_1084100_PCVG-1_08022023140647_581837
2631791,Imperial Commercial Cooking Equipment,Imperial,PCVG-2,PCVG-2,,818667020077,Convection,Type II - Floor and roll-in units,,Gas,,62115.0,15887.0,,15.7,,,,,,0.62,9173.0,Boiler/Steam Generator,,,,5.0,,,,,49.0,,92.85,,,,,,,,,,2021-01-19,2023-07-10,"United States, Canada",ES_1084100_PCVG-2_08032023073347_8624183
3436285,HOUNÖ A/S,Bki,Invoq Combi 10 2/1 GN,Combi 10 2/1,"102KBLE,Combi 10 2/1,",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,1.0,1.45,1.2,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.61,,,,81.0,73.0,161.3,134.1,0.0,0.01,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 10 2/1_04122024162993_80198196
3436299,HOUNÖ A/S,Bki,Invoq Combi 20 1/1 GN,Combi 20 1/1,"201BKLE,Combi 20 1/1,",,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,1.0,2.12,1.74,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.93,,,,78.0,70.0,173.34,176.72,1.34,0.01,0.09,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 1/1_04122024162190_80198196
3436317,HOUNÖ A/S,Bki,Invoq Combi 20 2/1 GN,Combi 20 2/1,"202KBLE,Combi 20 2/1,",,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,2.0,1.57,2.0,,,,Boiler-less/Spritzer/Injector,40.0,,,40.0,0.99,,,,81.0,78.0,329.63,307.93,0.0,0.0,0.05,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 2/1_04122024167777_80198196
3436239,HOUNÖ A/S,Bki,Invoq Combi 6 1/1 GN (PT),Combi 6 1/1,"61KBLE (PT),Combi 6 1/1,",,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler-less/Spritzer/Injector,7.0,,,7.0,0.62,,,,78.0,58.0,59.56,71.43,0.02,0.02,0.22,0.22,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 1/1_04122024162458_80198196
3436271,HOUNÖ A/S,Bki,Invoq Combi 6 2/1 GN,Combi 6 2/1,"62KBLE,Combi 6 2/1,",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,2.43,1.1,,,,Boiler-less/Spritzer/Injector,14.0,,,14.0,0.64,,,,80.0,75.0,112.6,168.2,0.09,0.02,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 2/1_04122024162762_80198196
3436254,HOUNÖ A/S,Bki,Invoq Hybrid 10 1/1 GN (PT),Hybrid 10 1/1,"101KBE (PT),Hybrid 10 1/1,",,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,19.3,,,1.0,4.13,,1.0,7.4,1.01,,,,Boiler/Steam Generator,10.0,,,10.0,0.83,,,,78.0,59.0,83.96,114.11,0.01,0.01,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 2/1_04122024162455_80198196
3436286,HOUNÖ A/S,Bki,Invoq Hybrid 10 2/1 GN,Hybrid 10 2/1,"102KBE,Hybrid 10 2/1,",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,2.0,7.06,1.2,,,,Boiler/Steam Generator,20.0,,,20.0,0.69,,,,81.0,72.0,161.3,155.5,0.0,0.01,0.08,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 1/1_04122024162992_80198196
3436300,HOUNÖ A/S,Bki,Invoq Hybrid 20 1/1 GN,Hybrid 20 1/1,"201KBE,Hybrid 20 1/1,",,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,3.0,11.41,1.74,,,,Boiler/Steam Generator,20.0,,,20.0,1.05,,,,78.0,67.0,173.34,225.95,1.34,0.01,0.08,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 2/1_04122024162189_80198196
