ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Product Class,Variable Speed Compressor,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
4016212,Midea,MAW12RV1CWT,,840296516751,14.6,19.1,21.8,50.7,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2025-04-08,2025-04-08,"United States, Canada",ES_1138537_MAW12RV1CWT_04232025082950_80247253,0
3722644,Midea,MAW12S1VWT-A,,840296513972,14.6,19.1,21.8,50.7,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2024-11-08,2024-11-08,"United States, Canada",ES_1138537_MAW12S1VWT-A_11112024113144_80231930,0
3892180,Midea,MAW12S1VWWT-T,,840296515341,14.6,19.1,21.8,50.7,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2024-12-25,2024-12-25,"United States, Canada",ES_1138537_MAW12S1VWWT-T_01022025143937_80238858,0
2740434,Midea,MAW12U1QWT,,840296508374;840296518236,13.5,19.2,22.0,56.9,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.2,,592.0,0,2023-11-17,2023-11-17,"United States, Canada",ES_1138537_MAW12U1QWT_11212023124024_80189917,0
3892177,Midea,MAW12U2QWT,,840296515273;840296518380,13.5,19.2,22.0,56.9,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.2,,592.0,0,2024-12-25,2024-12-25,"United States, Canada",ES_1138537_MAW12U2QWT_01022025143937_ 80237251,0
2620523,Midea,MAW12V1QWT,,810004817791;840296518328,13.5,19.2,22.0,53.1,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2023-07-18,2023-07-18,"United States, Canada",ES_1138537_MAW12V1QWT_07272023171057_80176132,0
2620524,Midea,MAW12V1QWT-M,,840296506035;840296518335,13.5,19.2,22.0,53.1,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2023-07-18,2023-07-18,"United States, Canada",ES_1138537_MAW12V1QWT-M_07272023171057_80176132,0
4429368,Midea,MAW12V1QWT-S,,840296518250,13.5,19.2,22.0,56.9,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2025-06-03,2025-06-03,"United States, Canada",ES_1138537_MAW12V1QWT-S_06032025110807_80256113,0
4511254,Midea,MAW12V1UWT,,840296520062,13.5,19.2,22.0,56.9,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2025-10-13,2025-10-13,"United States, Canada",ES_1138537_MAW12V1UWT_10142025110929_80271405,0
3354618,Midea,MAW12V1YWT-S,,840296508138,13.5,19.2,22.0,56.9,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2023-12-28,2023-12-28,"United States, Canada",ES_1138537_MAW12V1YWT-S_01022024125349_80195322,0
3722648,Midea,MAW12W1QWT,,840296513514;840296518298,13.5,19.2,22.0,56.9,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2024-11-08,2024-11-08,"United States, Canada",ES_1138537_MAW12W1QWT_11112024113144_80231930,0
3354617,Midea,MAW14R1VWT,,840296509234,14.7,21.7,19.0,56.0,14000,115,Window,Does Not Straddle Window or Windowsill,0,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,700.0,0,2023-12-28,2023-12-28,"United States, Canada",ES_1138537_MAW14R1VWT_01022024125349_80195322,0
2620527,Midea,MW12MSWBA6RCM,,687636006868,13.5,19.2,22.0,53.1,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2023-07-18,2023-07-18,"United States, Canada",ES_1138537_MW12MSWBA6RCM_07272023171057_80176132,0
4479558,Midea,MWAUQB-06CRFN8-BCN11,,,13.5,19.2,22.0,53.1,6000,115,Window,Does Not Straddle Window or Windowsill,0,0,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.1,,298.0,0,2025-07-21,2025-07-21,"United States, Canada",ES_1138537_MWAUQB-06CRFN8-BCN11_07232025123522_80253277,1
3557078,Midea,MWAUQB-08CRFN8-BCN10,,,13.5,19.2,22.0,53.1,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-08-02,2024-08-02,"United States, Canada",ES_1138537_MWAUQB-08CRFN8-BCN10_08022024121249_80101057,0
3557081,Midea,MWAUQB-08CRFN8-BCP0,,,13.5,19.2,22.0,54.3,8000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),16.0,,375.0,0,2024-08-02,2024-08-02,"United States, Canada",ES_1138537_MWAUQB-08CRFN8-BCP0_08022024121249_80187204,1
2453262,Midea,MWAUQB-08HRFN8-BCL0,,,13.9,19.4,22.2,56.0,8000,115,Window,Straddles Window,0,1,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),14.5,,414.0,0,2023-04-07,2023-04-13,"United States, Canada",ES_1138537_MWAUQB-08HRFN8-BCL0_04132023043596_9881063,1
3557079,Midea,MWAUQB-10CRFN8-BCN10,,,13.5,19.2,22.0,54.0,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2024-08-02,2024-08-02,"United States, Canada",ES_1138537_MWAUQB-10CRFN8-BCN10_08022024121249_80101057,0
3557082,Midea,MWAUQB-10CRFN8-BCP0,,,13.5,19.2,22.0,54.7,10000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),16.0,,469.0,0,2024-08-02,2024-08-02,"United States, Canada",ES_1138537_MWAUQB-10CRFN8-BCP0_08022024121249_80187204,1
3557080,Midea,MWAUQB-12CRFN8-BCN10,,,13.5,19.2,22.0,56.9,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2024-08-02,2024-08-02,"United States, Canada",ES_1138537_MWAUQB-12CRFN8-BCN10_08022024121249_80101057,0
3557083,Midea,MWAUQB-12CRFN8-BCN12,,,13.5,19.2,22.0,56.9,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.2,,592.0,0,2024-08-02,2024-08-02,"United States, Canada",ES_1138537_MWAUQB-12CRFN8-BCN12_08022024121249_80187204,0
2453263,Midea,MWAUQB-12HRFN8-BCL0,,,13.9,19.4,22.2,58.0,12000,115,Window,Straddles Window,0,1,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),13.3,,677.0,0,2023-04-07,2023-04-13,"United States, Canada",ES_1138537_MWAUQB-12HRFN8-BCL0_041320230550905_1248983,0
3550237,Midea,MWCUPWHP-09HEFN8-BCL1,,,20.9,25.0,41.2,129.0,9500,115,Window,Straddles Windowsill,0,1,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),17.6,,405.0,0,2024-07-01,2024-07-01,"United States, Canada",ES_1138537_MWCUPWHP-09HEFN8-BCL1_07032024122529_80215190,1
4008624,Midea,MWCUPWHP-09HEFN8-BCL1N,,,20.9,25.0,41.2,129.0,9500,115,Window,Straddles Windowsill,0,1,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),17.6,,405.0,0,2025-04-02,2025-04-02,"United States, Canada",ES_1138537_MWCUPWHP-09HEFN8-BCL1N_04032025111848_80249678,1
3557074,Midea,MWCUWA-08CRFN8-BCN10,,,13.5,18.6,19.6,44.1,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-08-02,2024-08-02,"United States, Canada",ES_1138537_MWCUWA-08CRFN8-BCN10_08022024121249_80187202,0
3557075,Midea,MWCUWA-10CRFN8-BCN10,,,13.5,18.6,19.6,46.1,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2024-08-02,2024-08-02,"United States, Canada",ES_1138537_MWCUWA-10CRFN8-BCN10_08022024121249_80187202,0
2977679,Midea,MWCUWA-12CRFN8-BCN10,,,14.7,21.7,19.0,50.9,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2023-12-19,2023-12-20,"United States, Canada",ES_1138537_MWCUWA-12CRFN8-BCN10_122020230849311_1190330,0
3557076,Midea,MWCUWA-12CRFN8-BCN10,,,14.6,19.1,21.8,50.7,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2024-08-02,2024-08-02,"United States, Canada",ES_1138537_MWCUWA-12CRFN8-BCN10_08022024121249_80187202,0
3557077,Midea,MWCUWA-14CRFN8-BCN10,,,14.7,21.7,19.0,56.0,14000,115,Window,Does Not Straddle Window or Windowsill,0,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,700.0,0,2024-08-02,2024-08-02,"United States, Canada",ES_1138537_MWCUWA-14CRFN8-BCN10_08022024121249_80187202,0
3557072,Midea,MWCUWH-18CRFN8-MCN10,",,Dual voltage 230/208",,17.9,23.6,25.4,95.9,18000,230,Window,Does Not Straddle Window or Windowsill,0,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,900.0,0,2024-08-02,2024-08-02,"United States, Canada",ES_1138537_MWCUWH-18CRFN8-MCN10_08022024121249_80187203,0
3417524,Noma,043-8814-4,,810088361951,14.6,18.9,21.5,50.7,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-02-20,2024-02-23,Canada,ES_1025242_043-8814-4_02212024150151_4147149,0
3417543,Noma,043-8815-2,,810088361968,14.6,18.9,21.5,53.6,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2024-02-20,2024-02-26,Canada,ES_1025242_043-8815-2_02212024150555_9304315,0
2740368,Noma Iq,143-0087-4,,810088365232,14.6,18.9,21.5,50.7,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2023-11-01,2023-11-20,Canada,ES_1025242_143-0087-4_11182023171753_6553460,0
3722174,Noma Iq,143-0087-4,,810088365232,13.2,18.5,18.9,44.5,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-10-19,2024-04-02,Canada,ES_1025242_143-0087-4_10232024113749_4178583,0
2740369,Noma Iq,143-0088-2,,810088365249,14.6,18.9,21.5,53.6,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2023-11-01,2023-11-20,Canada,ES_1025242_143-0088-2_11182023173258_1327020,0
3722175,Noma Iq,143-0088-2,,810088365249,13.2,18.5,18.9,46.3,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2024-10-19,2024-06-21,Canada,ES_1025242_143-0088-2_10232024154534_3503991,0
2731999,Omni Max,OWH121CV4A,,822733420494,14.7,21.7,19.0,50.9,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2023-10-31,2023-10-31,Canada,ES_1136068_OWH121CV4A_11012023095826_80188020,0
2608233,Perfect Aire,1PACU10000,,842149090883,13.5,19.2,22.0,54.0,10000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2021-11-13,2021-11-13,"United States, Canada",ES_1121980_1PACU10000_07252023105119_80167523,0
2608235,Perfect Aire,1PACU12000,,842149090890,13.5,19.2,22.0,56.9,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2021-11-13,2021-11-13,"United States, Canada",ES_1121980_1PACU12000_07252023105119_80167523,0
2608231,Perfect Aire,1PACU8000,,842149090876,13.5,19.2,22.0,53.1,8000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2021-11-13,2021-11-13,"United States, Canada",ES_1121980_1PACU8000_07252023105119_80167523,0
2608234,Perfect Aire,1PACV10000,,,13.5,19.2,22.0,54.0,10000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2023-07-25,2023-07-25,"United States, Canada",ES_1121980_1PACV10000_07252023105119_80167523,0
2608236,Perfect Aire,1PACV12000,,,13.5,19.2,22.0,56.9,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2023-07-25,2023-07-25,"United States, Canada",ES_11219801PACV12000_07252023105119_80167523,0
2608232,Perfect Aire,1PACV8000,,,13.5,19.2,22.0,53.1,8000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2023-07-25,2023-07-25,"United States, Canada",ES_1121980_1PACV8000_07252023105119_80167523,0
3360724,Richmond,RMV08A10A,,724587445206,13.2,18.5,18.9,44.5,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-01-06,2024-01-11,United States,ES_31705_RMV08A10A_01092024140007_3981286,0
3360726,Richmond,RMV10A10A,,724587445213,13.2,18.5,18.9,46.3,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2024-01-06,2024-01-11,United States,ES_31705_RMV10A10A_01092024140604_7347680,0
3360725,Richmond,RMV12A10A,,724587445220,14.6,18.9,21.5,59.5,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2024-01-06,2024-01-11,United States,ES_31705_RMV12A10A_01092024141250_4641687,0
3618361,Rovsun,TIWC-08CRD1,,810158422391,13.4,20.7,19.3,56.2,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-07-25,2024-08-06,"United States, Canada",ES_1151028_TIWC-08CRD1_08032024091545_3926965,0
3619556,Rovsun,TIWC-08CRD1,,810158422391,13.4,20.7,19.3,56.2,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-07-25,2024-08-13,"United States, Canada",ES_1151028_TIWC-08CRD1_08032024091545_8493291,0
3619557,Rovsun,TIWC-10CRD1,,810158422407,13.4,20.7,19.3,57.8,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2024-07-25,2024-08-13,"United States, Canada",ES_1151028_TIWC-10CRD1_08032024092400_9676782,0
3619559,Rovsun,TIWC-12CRD1,,810158422414,13.4,20.7,19.3,58.6,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2024-07-25,2024-08-13,"United States, Canada",ES_1151028_TIWC-12CRD1_08032024093110_4237024,0
4480912,Tcl,H10W4KW,,,16.1,24.2,20.7,63.9,10000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2025-02-08,2025-01-15,"United States, Canada",ES_1126578_H10W4KW_07302025121421_80239506,0
4480913,Tcl,H10W4KW-CA,,,16.1,24.2,20.7,63.9,10000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2025-02-08,2025-01-15,"United States, Canada",ES_1126578_H10W4KW-CA_07302025121421_80239506,0
2839209,Tcl,H10W4MW,",H10W4MW-CA,",846042070959;846042071215,14.0,23.0,18.8,58.4,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2023-11-27,2023-12-08,"United States, Canada",ES_1126578_H10W4MW_12052023110020_8521539,0
4480914,Tcl,H12W4KW,,,16.1,24.2,20.7,65.0,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2025-02-08,2025-01-15,"United States, Canada",ES_1126578_H12W4KW_07302025121421_80239506,0
4480915,Tcl,H12W4KW-CA,,,16.1,24.2,20.7,65.0,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2025-02-08,2025-01-15,"United States, Canada",ES_1126578_H12W4KW-CA_07302025121421_80239506,0
4480917,Tcl,H12W4KWH,,,20.1,30.0,28.8,94.7,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.2,,592.0,0,2025-02-08,2024-12-26,"United States, Canada",ES_1126578_H12W4KWH_07302025121421_80239506,0
4480918,Tcl,H12W4KWH-CA,,,20.1,30.0,28.8,94.7,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.2,,592.0,0,2025-02-08,2024-12-26,"United States, Canada",ES_1126578_H12W4KWH-CA_07302025121421_80239506,0
2839001,Tcl,H12W4MW,",H12W4MW-CA,",846042071178;846042071239,14.0,23.0,18.8,59.5,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2023-11-27,2023-12-07,"United States, Canada",ES_1126578_H12W4MW_12052023110754_2446863,0
3845224,Tcl,H15W4KW ,,846042097598,15.3,26.0,27.5,102.0,15000,115,Window,Straddles Window,1,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),14.4,,781.0,0,2024-12-10,2024-03-11,"United States, Canada",ES_1126578_H15W4KW_12102024105744_80172671,0
3845227,Tcl,H15W4KW-CA,,846042030946,15.3,26.0,27.5,102.0,15000,115,Window,Straddles Window,1,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),14.4,,781.0,0,2024-12-10,2024-03-11,"United States, Canada",ES_1126578_H15W4KW-CA_12102024105744_80172671,0
3845225,Tcl,H18W4KW,,846042097604,15.3,26.0,27.5,116.0,18000,230,Window,Straddles Window,1,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),14.4,,938.0,0,2024-12-10,2024-03-11,"United States, Canada",ES_1126578_H18W4KW_12102024105744_80172671,0
3845228,Tcl,H18W4KW-CA,,846042030953,15.3,26.0,27.5,116.0,18000,230,Window,Straddles Window,1,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),14.4,,938.0,0,2024-12-10,2024-03-11,"United States, Canada",ES_1126578_H18W4KW-CA_12102024105744_80172671,0
4480910,Tcl,H8W4KW,,,16.1,24.2,20.7,61.7,8000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2025-02-08,2025-01-15,"United States, Canada",ES_1126578_H8W4KW_07302025121421_80239506,0
4480911,Tcl,H8W4KW-CA,,,16.1,24.2,20.7,61.7,8000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2025-02-08,2025-01-15,"United States, Canada",ES_1126578_H8W4KW-CA_07302025121421_80239506,0
2839000,Tcl,H8W4MW,",H8W4MW-CA,",846042070935;846042071192,14.0,23.0,18.8,57.3,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2023-11-27,2023-12-07,"United States, Canada",ES_1126578_H8W4MW_12052023105345_5636102,0
4480916,Tcl,KCR-35/YXRDBp(E1/6)(080002),,,20.1,30.0,28.8,94.7,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.2,,592.0,0,2025-02-08,2024-12-26,"United States, Canada",ES_1126578_KCR-35/YXRDBp(E1/6)(080002)_07302025121421_80239506,0
4481483,Tcl,T08WQ2S,,,16.1,24.2,20.7,61.7,8000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2025-08-21,2025-08-21,"United States, Canada",ES_1126578_T08WQ2S_08212025130747_80267014,0
4481484,Tcl,T10WQ2S,,,16.1,24.2,20.7,63.9,10000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2025-08-21,2025-08-21,"United States, Canada",ES_1126578_T10WQ2S_08212025130747_80267014,0
4016213,Midea,MAW14RV1CWT,,840296516768,14.7,21.7,19.0,56.0,14000,115,Window,Does Not Straddle Window or Windowsill,0,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,700.0,0,2025-04-08,2025-04-08,"United States, Canada",ES_1138537_MAW14RV1CWT_04232025082950_80247253,0
3722645,Midea,MAW14S1VWT-A,,840296513989,14.7,21.7,19.0,56.0,14000,115,Window,Does Not Straddle Window or Windowsill,0,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,700.0,0,2024-11-08,2024-11-08,"United States, Canada",ES_1138537_MAW14S1VWT-A_11112024113144_80231930,0
3892181,Midea,MAW14S1VWWT-T,,840296515358,14.7,22.0,19.0,56.0,14000,115,Window,Does Not Straddle Window or Windowsill,0,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,700.0,0,2024-12-25,2024-12-25,"United States, Canada",ES_1138537_MAW14S1VWWT-T_01022025143937_80238858,0
